algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
MAPPO,105,11.674074074074074,8.555552348885081,0.03833333333333333,0.016666666666666666,0,11.674074074074074,8.555552348885081,0.03833333333333333,0.016666666666666666,0,11.674074074074074,8.555552348885081,0.02962962962962963,0.011111111111111112,10.6333;25;15.0333;9.46667;11.6;7.9;10.3333;7.03333;8.06667,5.01653;0;4.40063;7.87711;2.25979;7.71298;10.3837;8.18325;8.20948,17.8167;12.0333;8.33333,10.6333;25;15.0333;9.46667;11.6;7.9;10.3333;7.03333;8.06667,5.01653;0;4.40063;7.87711;2.25979;7.71298;10.3837;8.18325;8.20948,17.8167;12.0333;8.33333,10.6333;25;15.0333;9.46667;11.6;7.9;10.3333;7.03333;8.06667,5.01653;0;4.40063;7.87711;2.25979;7.71298;10.3837;8.18325;8.20948,17.8167;12.0333;8.33333
MAPPO,106,11.703703703703704,8.414338797177708,0.025,0.018333333333333333,0,11.703703703703704,8.414338797177708,0.025,0.018333333333333333,0,11.703703703703704,8.414338797177708,0.025925925925925925,0.007407407407407408,10.4333;25;14.0333;9.1;12.7;6.96667;9.86667;7.6;9.63333,3.90456;0;2.19823;9.02718;5.29874;8.22793;9.09114;8.32106;7.03081,17.7167;11.9444;8.51667,10.4333;25;14.0333;9.1;12.7;6.96667;9.86667;7.6;9.63333,3.90456;0;2.19823;9.02718;5.29874;8.22793;9.09114;8.32106;7.03081,17.7167;11.9444;8.51667,10.4333;25;14.0333;9.1;12.7;6.96667;9.86667;7.6;9.63333,3.90456;0;2.19823;9.02718;5.29874;8.22793;9.09114;8.32106;7.03081,17.7167;11.9444;8.51667
MAPPO,107,11.411111111111111,8.404885410606862,0.025,0.03166666666666667,0,11.411111111111111,8.404885410606862,0.025,0.03166666666666667,0,11.411111111111111,8.404885410606862,0.02962962962962963,0.025925925925925925,9.53333;25;14.2333;8.73333;11.8;7.4;10.0333;7.73333;8.23333,2.51308;0;2.8482;7.90752;5.39382;8.56193;9.78939;7.08488;8.0816,17.2667;11.5889;8.35,9.53333;25;14.2333;8.73333;11.8;7.4;10.0333;7.73333;8.23333,2.51308;0;2.8482;7.90752;5.39382;8.56193;9.78939;7.08488;8.0816,17.2667;11.5889;8.35,9.53333;25;14.2333;8.73333;11.8;7.4;10.0333;7.73333;8.23333,2.51308;0;2.8482;7.90752;5.39382;8.56193;9.78939;7.08488;8.0816,17.2667;11.5889;8.35
MAPPO,108,12.003703703703703,8.505552934819894,0.025,0.011666666666666667,0,12.003703703703703,8.505552934819894,0.025,0.011666666666666667,0,12.003703703703703,8.505552934819894,0.018518518518518517,0.007407407407407408,9.93333;25;15.3333;7.93333;14.1;6.16667;11.4333;7.5;10.6333,3.20347;0;3.88444;8.53984;5.77552;6.94302;9.45757;7.72334;7.76953,17.4667;12.4556;8.93333,9.93333;25;15.3333;7.93333;14.1;6.16667;11.4333;7.5;10.6333,3.20347;0;3.88444;8.53984;5.77552;6.94302;9.45757;7.72334;7.76953,17.4667;12.4556;8.93333,9.93333;25;15.3333;7.93333;14.1;6.16667;11.4333;7.5;10.6333,3.20347;0;3.88444;8.53984;5.77552;6.94302;9.45757;7.72334;7.76953,17.4667;12.4556;8.93333
MAPPO,109,11.407407407407407,8.505158605698854,0.02,0.015,0,11.407407407407407,8.505158605698854,0.02,0.015,0,11.407407407407407,8.505158605698854,0.022222222222222223,0.011111111111111112,10.6;25;15.1667;8.43333;11.7333;6.73333;9.63333;7.76667;7.6,4.29418;0;4.164;8.57393;3.23454;8.36235;9.25737;8.86447;5.98665,17.8;11.7778;7.93333,10.6;25;15.1667;8.43333;11.7333;6.73333;9.63333;7.76667;7.6,4.29418;0;4.164;8.57393;3.23454;8.36235;9.25737;8.86447;5.98665,17.8;11.7778;7.93333,10.6;25;15.1667;8.43333;11.7333;6.73333;9.63333;7.76667;7.6,4.29418;0;4.164;8.57393;3.23454;8.36235;9.25737;8.86447;5.98665,17.8;11.7778;7.93333
MAPPO,110,11.074074074074074,8.576997341839418,0.02,0.013333333333333334,0,11.074074074074074,8.576997341839418,0.02,0.013333333333333334,0,11.074074074074074,8.576997341839418,0.025925925925925925,0.011111111111111112,9.36667;25;14.4667;7.86667;12.1;6.6;8.7;7.26667;8.3,1.79784;0;2.51308;8.80051;3.89316;9.4361;9.48736;7.66348;7.38986,17.1833;11.4778;7.71667,9.36667;25;14.4667;7.86667;12.1;6.6;8.7;7.26667;8.3,1.79784;0;2.51308;8.80051;3.89316;9.4361;9.48736;7.66348;7.38986,17.1833;11.4778;7.71667,9.36667;25;14.4667;7.86667;12.1;6.6;8.7;7.26667;8.3,1.79784;0;2.51308;8.80051;3.89316;9.4361;9.48736;7.66348;7.38986,17.1833;11.4778;7.71667
MAPPO,111,11.477777777777778,8.614235992146666,0.03833333333333333,0.016666666666666666,0,11.477777777777778,8.614235992146666,0.03833333333333333,0.016666666666666666,0,11.477777777777778,8.614235992146666,0.03333333333333333,0.011111111111111112,9;24.9333;13.7667;7.96667;13.9333;7.9;8.93333;7.7;9.16667,0;0.359011;2.92897;8.07665;6.20716;8.45123;8.86917;7.82368;9.71625,16.9667;11.8889;8.425,9;24.9333;13.7667;7.96667;13.9333;7.9;8.93333;7.7;9.16667,0;0.359011;2.92897;8.07665;6.20716;8.45123;8.86917;7.82368;9.71625,16.9667;11.8889;8.425,9;24.9333;13.7667;7.96667;13.9333;7.9;8.93333;7.7;9.16667,0;0.359011;2.92897;8.07665;6.20716;8.45123;8.86917;7.82368;9.71625,16.9667;11.8889;8.425
MAPPO,112,10.981481481481481,8.193246407505484,0.028333333333333332,0.015,0,10.981481481481481,8.193246407505484,0.028333333333333332,0.015,0,10.981481481481481,8.193246407505484,0.02962962962962963,0.011111111111111112,9.46667;25;14.6;7.1;10.9;7.2;9.2;7.83333;7.53333,2.51308;0;2.47117;7.63479;0.538516;8.00583;8.87844;7.78067;7.96548,17.2333;10.8667;7.94167,9.46667;25;14.6;7.1;10.9;7.2;9.2;7.83333;7.53333,2.51308;0;2.47117;7.63479;0.538516;8.00583;8.87844;7.78067;7.96548,17.2333;10.8667;7.94167,9.46667;25;14.6;7.1;10.9;7.2;9.2;7.83333;7.53333,2.51308;0;2.47117;7.63479;0.538516;8.00583;8.87844;7.78067;7.96548,17.2333;10.8667;7.94167
MAPPO,113,11.033333333333333,8.350360382553468,0.011666666666666667,0.013333333333333334,0,11.033333333333333,8.350360382553468,0.011666666666666667,0.013333333333333334,0,11.033333333333333,8.350360382553468,0.0,0.0,9.63333;25;14;5.26667;11.8;8.36667;9.6;7.3;8.33333,3.2299;0;0;7.183;5.00932;8.87875;9.71802;7.0953;6.8378,17.3167;10.3556;8.4,9.63333;25;14;5.26667;11.8;8.36667;9.6;7.3;8.33333,3.2299;0;0;7.183;5.00932;8.87875;9.71802;7.0953;6.8378,17.3167;10.3556;8.4,9.63333;25;14;5.26667;11.8;8.36667;9.6;7.3;8.33333,3.2299;0;0;7.183;5.00932;8.87875;9.71802;7.0953;6.8378,17.3167;10.3556;8.4
MAPPO,114,11.21111111111111,8.2679583817572,0.023333333333333334,0.018333333333333333,0,11.21111111111111,8.2679583817572,0.023333333333333334,0.018333333333333333,0,11.21111111111111,8.2679583817572,0.018518518518518517,0.003703703703703704,9.6;25;14;7.23333;11.6667;7.1;9.26667;7.03333;10,3.2311;0;0;8.74331;3.59938;7.06329;9.0772;7.96025;7.97496,17.3;10.9667;8.35,9.6;25;14;7.23333;11.6667;7.1;9.26667;7.03333;10,3.2311;0;0;8.74331;3.59938;7.06329;9.0772;7.96025;7.97496,17.3;10.9667;8.35,9.6;25;14;7.23333;11.6667;7.1;9.26667;7.03333;10,3.2311;0;0;8.74331;3.59938;7.06329;9.0772;7.96025;7.97496,17.3;10.9667;8.35
MAPPO,115,11.018518518518519,8.217620500735084,0.025,0.018333333333333333,0,11.018518518518519,8.217620500735084,0.025,0.018333333333333333,0,11.018518518518519,8.217620500735084,0.022222222222222223,0.003703703703703704,9;25;13.7667;7.6;11.9;7.83333;8.53333;7.7;7.83333,0;0;1.25654;8.83403;3.4288;7.88282;8.50777;8.24682;7.53695,17;11.0889;7.975,9;25;13.7667;7.6;11.9;7.83333;8.53333;7.7;7.83333,0;0;1.25654;8.83403;3.4288;7.88282;8.50777;8.24682;7.53695,17;11.0889;7.975,9;25;13.7667;7.6;11.9;7.83333;8.53333;7.7;7.83333,0;0;1.25654;8.83403;3.4288;7.88282;8.50777;8.24682;7.53695,17;11.0889;7.975
MAPPO,116,10.925925925925926,7.988537741900722,0.02,0.013333333333333334,0,10.925925925925926,7.988537741900722,0.02,0.013333333333333334,0,10.925925925925926,7.988537741900722,0.018518518518518517,0.0,9;25;14;6.9;12.6333;7.86667;7.96667;6.8;8.16667,0;0;0;6.91544;5.76474;7.77489;8.28043;5.56417;7.75922,17;11.1778;7.7,9;25;14;6.9;12.6333;7.86667;7.96667;6.8;8.16667,0;0;0;6.91544;5.76474;7.77489;8.28043;5.56417;7.75922,17;11.1778;7.7,9;25;14;6.9;12.6333;7.86667;7.96667;6.8;8.16667,0;0;0;6.91544;5.76474;7.77489;8.28043;5.56417;7.75922,17;11.1778;7.7
MAPPO,117,11.225925925925926,8.234349581572918,0.021666666666666667,0.013333333333333334,0,11.225925925925926,8.234349581572918,0.021666666666666667,0.013333333333333334,0,11.225925925925926,8.234349581572918,0.011111111111111112,0.011111111111111112,9;25;14.1;7.13333;12.4667;7.56667;9.6;8;8.16667,0;0;2.22636;6.90282;4.06393;7.97782;9.42903;8.35863;7.85317,17;11.2333;8.33333,9;25;14.1;7.13333;12.4667;7.56667;9.6;8;8.16667,0;0;2.22636;6.90282;4.06393;7.97782;9.42903;8.35863;7.85317,17;11.2333;8.33333,9;25;14.1;7.13333;12.4667;7.56667;9.6;8;8.16667,0;0;2.22636;6.90282;4.06393;7.97782;9.42903;8.35863;7.85317,17;11.2333;8.33333
MAPPO,118,10.674074074074074,8.472902016847923,0.043333333333333335,0.015,0,10.674074074074074,8.472902016847923,0.043333333333333335,0.015,0,10.674074074074074,8.472902016847923,0.044444444444444446,0.003703703703703704,9;25;14.4667;6.4;11.7667;6.03333;8.8;6.76667;7.83333,0;0;1.82087;7.42339;4.69527;6.88711;9.11921;8.72041;8.29089,17;10.8778;7.35833,9;25;14.4667;6.4;11.7667;6.03333;8.8;6.76667;7.83333,0;0;1.82087;7.42339;4.69527;6.88711;9.11921;8.72041;8.29089,17;10.8778;7.35833,9;25;14.4667;6.4;11.7667;6.03333;8.8;6.76667;7.83333,0;0;1.82087;7.42339;4.69527;6.88711;9.11921;8.72041;8.29089,17;10.8778;7.35833
MAPPO,119,10.907407407407407,8.701359022245846,0.03,0.011666666666666667,0,10.907407407407407,8.701359022245846,0.03,0.011666666666666667,0,10.907407407407407,8.701359022245846,0.018518518518518517,0.011111111111111112,9;25;14.4667;7.7;11.6667;4.66667;9.56667;7.36667;8.73333,0;0;2.51308;7.35368;3.65453;6.8378;11.0142;8.86372;8.78989,17;11.2778;7.58333,9;25;14.4667;7.7;11.6667;4.66667;9.56667;7.36667;8.73333,0;0;2.51308;7.35368;3.65453;6.8378;11.0142;8.86372;8.78989,17;11.2778;7.58333,9;25;14.4667;7.7;11.6667;4.66667;9.56667;7.36667;8.73333,0;0;2.51308;7.35368;3.65453;6.8378;11.0142;8.86372;8.78989,17;11.2778;7.58333
MAPPO,120,10.814814814814815,8.300098335147231,0.016666666666666666,0.028333333333333332,0,10.814814814814815,8.300098335147231,0.016666666666666666,0.028333333333333332,0,10.814814814814815,8.300098335147231,0.018518518518518517,0.007407407407407408,9.03333;25;13.8333;7.53333;12.2667;5.53333;8.93333;6.73333;8.46667,0.179505;0;2.43698;7.42399;3.87241;6.99397;9.78411;7.49637;7.94453,17.0167;11.2111;7.41667,9.03333;25;13.8333;7.53333;12.2667;5.53333;8.93333;6.73333;8.46667,0.179505;0;2.43698;7.42399;3.87241;6.99397;9.78411;7.49637;7.94453,17.0167;11.2111;7.41667,9.03333;25;13.8333;7.53333;12.2667;5.53333;8.93333;6.73333;8.46667,0.179505;0;2.43698;7.42399;3.87241;6.99397;9.78411;7.49637;7.94453,17.0167;11.2111;7.41667
MAPPO,121,10.618518518518519,8.074125891780715,0.02666666666666667,0.02,0,10.618518518518519,8.074125891780715,0.02666666666666667,0.02,0,10.618518518518519,8.074125891780715,0.03333333333333333,0.003703703703703704,9;25;14;7.03333;10.6333;6.13333;8.6;7.1;8.06667,0;0;0;8.47146;1.51621;7.60146;8.02745;7.12437;7.92857,17;10.5556;7.475,9;25;14;7.03333;10.6333;6.13333;8.6;7.1;8.06667,0;0;0;8.47146;1.51621;7.60146;8.02745;7.12437;7.92857,17;10.5556;7.475,9;25;14;7.03333;10.6333;6.13333;8.6;7.1;8.06667,0;0;0;8.47146;1.51621;7.60146;8.02745;7.12437;7.92857,17;10.5556;7.475
MAPPO,122,10.57037037037037,7.809339840967012,0.02666666666666667,0.015,0,10.57037037037037,7.809339840967012,0.02666666666666667,0.015,0,10.57037037037037,7.809339840967012,0.018518518518518517,0.007407407407407408,9;25;14.4667;6.43333;10.6;6.7;8.13333;6.96667;7.83333,0;0;2.51308;6.65674;1.58325;6.70895;7.85168;6.39522;7.98784,17;10.5;7.40833,9;25;14.4667;6.43333;10.6;6.7;8.13333;6.96667;7.83333,0;0;2.51308;6.65674;1.58325;6.70895;7.85168;6.39522;7.98784,17;10.5;7.40833,9;25;14.4667;6.43333;10.6;6.7;8.13333;6.96667;7.83333,0;0;2.51308;6.65674;1.58325;6.70895;7.85168;6.39522;7.98784,17;10.5;7.40833
MAPPO,123,10.71111111111111,7.868235876133172,0.02,0.02,0,10.71111111111111,7.868235876133172,0.02,0.02,0,10.71111111111111,7.868235876133172,0.018518518518518517,0.011111111111111112,9;25;13.7667;6.8;11.2;7.26667;8.33333;7.63333;7.4,0;0;1.25654;6.67033;1.97315;6.2925;8.00139;9.07922;7.15821,17;10.5889;7.65833,9;25;13.7667;6.8;11.2;7.26667;8.33333;7.63333;7.4,0;0;1.25654;6.67033;1.97315;6.2925;8.00139;9.07922;7.15821,17;10.5889;7.65833,9;25;13.7667;6.8;11.2;7.26667;8.33333;7.63333;7.4,0;0;1.25654;6.67033;1.97315;6.2925;8.00139;9.07922;7.15821,17;10.5889;7.65833
MAPPO,124,11.0,8.483098665167285,0.021666666666666667,0.006666666666666667,0,11.0,8.483098665167285,0.021666666666666667,0.006666666666666667,0,11.0,8.483098665167285,0.022222222222222223,0.003703703703703704,9;25;14.4667;6.56667;11.5333;6.53333;10.1333;7.43333;8.33333,0;0;2.51308;8.01117;2.04505;7.397;10.0024;8.05267;8.99383,17;10.8556;8.10833,9;25;14.4667;6.56667;11.5333;6.53333;10.1333;7.43333;8.33333,0;0;2.51308;8.01117;2.04505;7.397;10.0024;8.05267;8.99383,17;10.8556;8.10833,9;25;14.4667;6.56667;11.5333;6.53333;10.1333;7.43333;8.33333,0;0;2.51308;8.01117;2.04505;7.397;10.0024;8.05267;8.99383,17;10.8556;8.10833
MAPPO,125,10.766666666666667,8.253910408832715,0.02666666666666667,0.016666666666666666,0,10.766666666666667,8.253910408832715,0.02666666666666667,0.016666666666666666,0,10.766666666666667,8.253910408832715,0.02962962962962963,0.007407407407407408,9;25;14;7.1;11.6;6.9;7.66667;7.46667;8.16667,0;0;0;8.72678;2.57682;6.64003;8.51404;7.99055;8.79804,17;10.9;7.55,9;25;14;7.1;11.6;6.9;7.66667;7.46667;8.16667,0;0;0;8.72678;2.57682;6.64003;8.51404;7.99055;8.79804,17;10.9;7.55,9;25;14;7.1;11.6;6.9;7.66667;7.46667;8.16667,0;0;0;8.72678;2.57682;6.64003;8.51404;7.99055;8.79804,17;10.9;7.55
MAPPO,126,10.548148148148147,8.372546423142827,0.025,0.011666666666666667,0,10.548148148148147,8.372546423142827,0.025,0.011666666666666667,0,10.548148148148147,8.372546423142827,0.014814814814814815,0.003703703703703704,9;25;14.0667;5.76667;11.2667;7.06667;8.06667;6;8.7,0;0;3.88101;7.4997;3.42475;6.73762;8.72519;7.16473;9.25257,17;10.3667;7.45833,9;25;14.0667;5.76667;11.2667;7.06667;8.06667;6;8.7,0;0;3.88101;7.4997;3.42475;6.73762;8.72519;7.16473;9.25257,17;10.3667;7.45833,9;25;14.0667;5.76667;11.2667;7.06667;8.06667;6;8.7,0;0;3.88101;7.4997;3.42475;6.73762;8.72519;7.16473;9.25257,17;10.3667;7.45833
MAPPO,127,10.733333333333333,8.022837772629204,0.023333333333333334,0.02,0,10.733333333333333,8.022837772629204,0.023333333333333334,0.02,0,10.733333333333333,8.022837772629204,0.025925925925925925,0.003703703703703704,9;25;13.7;7.63333;11.5667;6.56667;7.96667;6.7;8.46667,0;0;1.18743;7.93088;2.36197;6.70663;8.95724;7.29452;7.67565,17;10.9667;7.425,9;25;13.7;7.63333;11.5667;6.56667;7.96667;6.7;8.46667,0;0;1.18743;7.93088;2.36197;6.70663;8.95724;7.29452;7.67565,17;10.9667;7.425,9;25;13.7;7.63333;11.5667;6.56667;7.96667;6.7;8.46667,0;0;1.18743;7.93088;2.36197;6.70663;8.95724;7.29452;7.67565,17;10.9667;7.425
MAPPO,128,11.062962962962963,8.127668708077236,0.03,0.015,0,11.062962962962963,8.127668708077236,0.03,0.015,0,11.062962962962963,8.127668708077236,0.025925925925925925,0.003703703703703704,9.5;25;14.4667;8.33333;11.4667;7.06667;9.53333;6.83333;7.36667,2.69258;0;2.51308;8.14589;2.51308;7.70252;9.42243;6.34604;7.35973,17.25;11.4222;7.7,9.5;25;14.4667;8.33333;11.4667;7.06667;9.53333;6.83333;7.36667,2.69258;0;2.51308;8.14589;2.51308;7.70252;9.42243;6.34604;7.35973,17.25;11.4222;7.7,9.5;25;14.4667;8.33333;11.4667;7.06667;9.53333;6.83333;7.36667,2.69258;0;2.51308;8.14589;2.51308;7.70252;9.42243;6.34604;7.35973,17.25;11.4222;7.7
MAPPO,129,10.537037037037036,8.207749190637225,0.03,0.018333333333333333,0,10.537037037037036,8.207749190637225,0.03,0.018333333333333333,0,10.537037037037036,8.207749190637225,0.018518518518518517,0.003703703703703704,9;25;14;6.63333;11.3333;6.03333;7.16667;7.93333;7.73333,0;0;0;7.4587;3.27957;6.85314;8.45412;8.06198;8.41401,17;10.6556;7.21667,9;25;14;6.63333;11.3333;6.03333;7.16667;7.93333;7.73333,0;0;0;7.4587;3.27957;6.85314;8.45412;8.06198;8.41401,17;10.6556;7.21667,9;25;14;6.63333;11.3333;6.03333;7.16667;7.93333;7.73333,0;0;0;7.4587;3.27957;6.85314;8.45412;8.06198;8.41401,17;10.6556;7.21667
MAPPO,130,10.992592592592592,8.195749843710816,0.023333333333333334,0.013333333333333334,0,10.992592592592592,8.195749843710816,0.023333333333333334,0.013333333333333334,0,10.992592592592592,8.195749843710816,0.025925925925925925,0.003703703703703704,9.36667;25;13.5667;7.13333;11;8.56667;9.2;7.86667;7.23333,2.58822;0;3.13776;8.54296;1.29099;7.52189;9.23183;6.98443;8.3294,17.1833;10.5667;8.21667,9.36667;25;13.5667;7.13333;11;8.56667;9.2;7.86667;7.23333,2.58822;0;3.13776;8.54296;1.29099;7.52189;9.23183;6.98443;8.3294,17.1833;10.5667;8.21667,9.36667;25;13.5667;7.13333;11;8.56667;9.2;7.86667;7.23333,2.58822;0;3.13776;8.54296;1.29099;7.52189;9.23183;6.98443;8.3294,17.1833;10.5667;8.21667
MAPPO,131,10.362962962962962,8.441614210570734,0.025,0.018333333333333333,0,10.362962962962962,8.441614210570734,0.025,0.018333333333333333,0,10.362962962962962,8.441614210570734,0.040740740740740744,0.003703703703703704,9.36667;25;14.0667;5.5;11;7.26667;8.26667;5.2;7.6,1.79784;0;5.53735;7.5;0;7.14578;9.06618;6.93494;8.2809,17.1833;10.1889;7.08333,9.36667;25;14.0667;5.5;11;7.26667;8.26667;5.2;7.6,1.79784;0;5.53735;7.5;0;7.14578;9.06618;6.93494;8.2809,17.1833;10.1889;7.08333,9.36667;25;14.0667;5.5;11;7.26667;8.26667;5.2;7.6,1.79784;0;5.53735;7.5;0;7.14578;9.06618;6.93494;8.2809,17.1833;10.1889;7.08333
MAPPO,132,10.414814814814815,8.168489760396744,0.028333333333333332,0.016666666666666666,0,10.414814814814815,8.168489760396744,0.028333333333333332,0.016666666666666666,0,10.414814814814815,8.168489760396744,0.02962962962962963,0.003703703703703704,9.33333;25;14.3;6.76667;11;6.23333;7.6;6.8;6.7,1.79505;0;3.57911;7.73599;0;6.61656;9.4078;7.77346;6.08358,17.1667;10.6889;6.83333,9.33333;25;14.3;6.76667;11;6.23333;7.6;6.8;6.7,1.79505;0;3.57911;7.73599;0;6.61656;9.4078;7.77346;6.08358,17.1667;10.6889;6.83333,9.33333;25;14.3;6.76667;11;6.23333;7.6;6.8;6.7,1.79505;0;3.57911;7.73599;0;6.61656;9.4078;7.77346;6.08358,17.1667;10.6889;6.83333
MAPPO,133,10.766666666666667,8.21928626260618,0.018333333333333333,0.028333333333333332,0,10.766666666666667,8.21928626260618,0.018333333333333333,0.028333333333333332,0,10.766666666666667,8.21928626260618,0.022222222222222223,0.007407407407407408,9;25;14.4333;5.86667;11.9667;7.63333;6.5;8;8.5,0;0;3.51836;6.71185;3.79898;7.81231;7.45542;8.00833;8.3656,17;10.7556;7.65833,9;25;14.4333;5.86667;11.9667;7.63333;6.5;8;8.5,0;0;3.51836;6.71185;3.79898;7.81231;7.45542;8.00833;8.3656,17;10.7556;7.65833,9;25;14.4333;5.86667;11.9667;7.63333;6.5;8;8.5,0;0;3.51836;6.71185;3.79898;7.81231;7.45542;8.00833;8.3656,17;10.7556;7.65833
MAPPO,134,9.981481481481481,7.856327340856802,0.015,0.02666666666666667,0,9.981481481481481,7.856327340856802,0.015,0.02666666666666667,0,9.981481481481481,7.856327340856802,0.011111111111111112,0.007407407407407408,9;25;14.3333;5.63333;11.0667;6.43333;7.23333;5.83333;5.3,0;0;2.86744;7.38685;0.359011;6.8151;7.96946;4.5759;6.07262,17;10.3444;6.2,9;25;14.3333;5.63333;11.0667;6.43333;7.23333;5.83333;5.3,0;0;2.86744;7.38685;0.359011;6.8151;7.96946;4.5759;6.07262,17;10.3444;6.2,9;25;14.3333;5.63333;11.0667;6.43333;7.23333;5.83333;5.3,0;0;2.86744;7.38685;0.359011;6.8151;7.96946;4.5759;6.07262,17;10.3444;6.2
MAPPO,135,11.155555555555555,8.707056879690912,0.02,0.03,0,11.155555555555555,8.707056879690912,0.02,0.03,0,11.155555555555555,8.707056879690912,0.014814814814814815,0.025925925925925925,10.0667;25;17.6667;5.43333;11.5667;8.13333;8.23333;6.86667;7.43333,3.99944;0;6.52857;7.14928;2.36197;8.40132;8.97657;5.87499;7.95271,17.5333;11.5556;7.66667,10.0667;25;17.6667;5.43333;11.5667;8.13333;8.23333;6.86667;7.43333,3.99944;0;6.52857;7.14928;2.36197;8.40132;8.97657;5.87499;7.95271,17.5333;11.5556;7.66667,10.0667;25;17.6667;5.43333;11.5667;8.13333;8.23333;6.86667;7.43333,3.99944;0;6.52857;7.14928;2.36197;8.40132;8.97657;5.87499;7.95271,17.5333;11.5556;7.66667
MAPPO,136,11.118518518518519,8.501896827006574,0.028333333333333332,0.03666666666666667,0,11.118518518518519,8.501896827006574,0.028333333333333332,0.03666666666666667,0,11.118518518518519,8.501896827006574,0.011111111111111112,0.018518518518518517,10.5;25;15.4667;9.73333;11;6.23333;8.63333;7.23333;6.26667,5.005;0;4.20899;9.79093;0;6.54056;10.0116;6.7906;6.34,17.75;12.0667;7.09167,10.5;25;15.4667;9.73333;11;6.23333;8.63333;7.23333;6.26667,5.005;0;4.20899;9.79093;0;6.54056;10.0116;6.7906;6.34,17.75;12.0667;7.09167,10.5;25;15.4667;9.73333;11;6.23333;8.63333;7.23333;6.26667,5.005;0;4.20899;9.79093;0;6.54056;10.0116;6.7906;6.34,17.75;12.0667;7.09167
MAPPO,137,11.088888888888889,8.190298386159139,0.013333333333333334,0.03666666666666667,0,11.088888888888889,8.190298386159139,0.013333333333333334,0.03666666666666667,0,11.088888888888889,8.190298386159139,0.022222222222222223,0.011111111111111112,11.3667;25;15.6;6.46667;11.3333;7.7;7.93333;7.43333;6.96667,5.30712;0;4.8;6.38087;1.79505;7.78524;8.7861;6.11928;6.79452,18.1833;11.1333;7.50833,11.3667;25;15.6;6.46667;11.3333;7.7;7.93333;7.43333;6.96667,5.30712;0;4.8;6.38087;1.79505;7.78524;8.7861;6.11928;6.79452,18.1833;11.1333;7.50833,11.3667;25;15.6;6.46667;11.3333;7.7;7.93333;7.43333;6.96667,5.30712;0;4.8;6.38087;1.79505;7.78524;8.7861;6.11928;6.79452,18.1833;11.1333;7.50833
MAPPO,138,10.333333333333334,8.419114055616628,0.025,0.023333333333333334,0,10.333333333333334,8.419114055616628,0.025,0.023333333333333334,0,10.333333333333334,8.419114055616628,0.022222222222222223,0.025925925925925925,9;25;16.3;4.43333;11;5.9;8.06667;6.26667;7.03333,0;0;6.28305;4.60929;0;7.59978;8.89169;6.5163;7.61351,17;10.5778;6.81667,9;25;16.3;4.43333;11;5.9;8.06667;6.26667;7.03333,0;0;6.28305;4.60929;0;7.59978;8.89169;6.5163;7.61351,17;10.5778;6.81667,9;25;16.3;4.43333;11;5.9;8.06667;6.26667;7.03333,0;0;6.28305;4.60929;0;7.59978;8.89169;6.5163;7.61351,17;10.5778;6.81667
MAPPO,139,10.922222222222222,8.177060656963132,0.013333333333333334,0.021666666666666667,0,10.922222222222222,8.177060656963132,0.013333333333333334,0.021666666666666667,0,10.922222222222222,8.177060656963132,0.007407407407407408,0.003703703703703704,9.96667;25;13.4667;8.16667;11;7.66667;9.1;7.8;6.13333,3.61924;0;6.27021;6.74825;0;6.09006;10.0875;7.86299;6.58652,17.4833;10.8778;7.675,9.96667;25;13.4667;8.16667;11;7.66667;9.1;7.8;6.13333,3.61924;0;6.27021;6.74825;0;6.09006;10.0875;7.86299;6.58652,17.4833;10.8778;7.675,9.96667;25;13.4667;8.16667;11;7.66667;9.1;7.8;6.13333,3.61924;0;6.27021;6.74825;0;6.09006;10.0875;7.86299;6.58652,17.4833;10.8778;7.675
MAPPO,140,10.940740740740742,8.248243775327515,0.028333333333333332,0.023333333333333334,0,10.940740740740742,8.248243775327515,0.028333333333333332,0.023333333333333334,0,10.940740740740742,8.248243775327515,0.022222222222222223,0.014814814814814815,10.5667;25;14.4333;6.86667;11;7;7.6;7.5;8.5,4.1608;0;4.43233;8.81942;0;8.02911;7.49933;6.54599;7.932,17.7833;10.7667;7.65,10.5667;25;14.4333;6.86667;11;7;7.6;7.5;8.5,4.1608;0;4.43233;8.81942;0;8.02911;7.49933;6.54599;7.932,17.7833;10.7667;7.65,10.5667;25;14.4333;6.86667;11;7;7.6;7.5;8.5,4.1608;0;4.43233;8.81942;0;8.02911;7.49933;6.54599;7.932,17.7833;10.7667;7.65
