algorithm,episode,attention_mean,attention_std,attention_min,attention_max,attention_entropy,attention_edges
MAPPO-GNN,69,0.40909090867967574,0.23000975678287372,0.09441658109426498,1.0,5.585116242485435,308
MAPPO-GNN,70,0.40909090935700126,0.226862835452811,0.1038944199681282,1.0,5.589119235147946,308
MAPPO-GNN,71,0.4090909088731973,0.2263834993722874,0.11026768386363983,1.0,5.5899675019678075,308
MAPPO-GNN,72,0.40909090933281106,0.22674446983460914,0.09231934696435928,1.0,5.589509775490024,308
MAPPO-GNN,73,0.40909090720407376,0.2272120228899592,0.10660450905561447,1.0,5.589177680337351,308
MAPPO-GNN,74,0.4090909074701659,0.22350818165183348,0.11142022162675858,1.0,5.598347356364638,308
MAPPO-GNN,75,0.4090909075669267,0.22548637329645785,0.0861399918794632,1.0,5.595002698743368,308
MAPPO-GNN,76,0.4090909098649954,0.23358632838928597,0.09012023359537125,1.0,5.5773585027180905,308
MAPPO-GNN,77,0.4090909078088287,0.23141588639413205,0.07749392092227936,1.0,5.581206197202428,308
MAPPO-GNN,78,0.4090909096230934,0.23101044570155124,0.09640128910541534,1.0,5.583396558143349,308
MAPPO-GNN,79,0.40909090993756597,0.22606156794614612,0.10466970503330231,1.0,5.5929327291801965,308
MAPPO-GNN,80,0.40909090814749144,0.2289225902854778,0.10072823613882065,1.0,5.5907850444130345,308
MAPPO-GNN,81,0.40909091003432674,0.22655357045445046,0.09375479072332382,1.0,5.5913320462152205,308
MAPPO-GNN,82,0.40909090834101297,0.23157494923102206,0.0837450623512268,1.0,5.5800065130467384,308
MAPPO-GNN,83,0.40909090722826397,0.22701622489301834,0.08474164456129074,1.0,5.589394072016502,308
MAPPO-GNN,84,0.4090909098408052,0.23304657484509972,0.08791326731443405,1.0,5.579866296378038,308
MAPPO-GNN,85,0.4090909105181307,0.23856999117935718,0.07638700306415558,1.0,5.56982288742427,308
MAPPO-GNN,86,0.40909090814749144,0.23526698984414512,0.06945738196372986,1.0,5.5733951918779265,308
MAPPO-GNN,87,0.4090909067202698,0.227615349712991,0.07574361562728882,1.0,5.587358520874785,308
MAPPO-GNN,88,0.4090909094295718,0.22917134536529,0.0883593037724495,1.0,5.585412665077582,308
MAPPO-GNN,89,0.40909090722826397,0.23470437998620544,0.07619015872478485,1.0,5.572204820769235,308
MAPPO-GNN,90,0.40909090722826397,0.23354885063337874,0.05369781330227852,1.0,5.574074097399407,308
MAPPO-GNN,91,0.4090909126226778,0.23399501327946895,0.06901943683624268,1.0,5.576288732204313,308
MAPPO-GNN,92,0.4090909105665111,0.23163193657275022,0.07163406908512115,1.0,5.579957595847425,308
MAPPO-GNN,93,0.4090909096714738,0.23007906572098244,0.0831565409898758,1.0,5.584012336836432,308
MAPPO-GNN,94,0.40909090877643656,0.22919691174902554,0.07797905802726746,1.0,5.585034607914357,308
MAPPO-GNN,95,0.4090909092118601,0.23047735826409596,0.08024811744689941,1.0,5.582755631848295,308
MAPPO-GNN,96,0.40909090955052285,0.22893885673943454,0.08011338114738464,1.0,5.585700113610123,308
MAPPO-GNN,97,0.40909090991337577,0.23069087581939887,0.08694498986005783,1.0,5.5815788610635515,308
MAPPO-GNN,98,0.40909090933281106,0.23167235722401106,0.0801912173628807,1.0,5.58212805892154,308
MAPPO-GNN,99,0.40909090785720903,0.23002854366470396,0.07993333786725998,1.0,5.584599822246783,308
MAPPO-GNN,100,0.40909091015527776,0.23445623452610603,0.06960278004407883,1.0,5.576259145402841,308
