algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action
QMIX,56,21.751851851851853,12.529723781956495,0.01282051282051282,0.038461538461538464,0,21.751851851851853,12.529723781956495,0.01282051282051282,0.038461538461538464,0,12.5333;12.2333;28.2667;26.4667;12.5;17.8;26.7333;38.3667;20.8667,9.08748;8.15959;8.42589;11.2538;6.81542;8.50647;9.67792;12.0595;8.06942,12.3833;22.4111;25.9417,12.5333;12.2333;28.2667;26.4667;12.5;17.8;26.7333;38.3667;20.8667,9.08748;8.15959;8.42589;11.2538;6.81542;8.50647;9.67792;12.0595;8.06942,12.3833;22.4111;25.9417
QMIX,57,23.537037037037038,13.490892624783696,0.02564102564102564,0.04358974358974359,0,23.537037037037038,13.490892624783696,0.02564102564102564,0.04358974358974359,0,14.6333;16.8333;33.1;31.2;12.1;15.7667;30.2667;37.6667;20.2667,7.48992;9.9602;15.4129;7.13863;8.12137;9.46109;10.1716;11.9341;8.46535,15.7333;25.4667;25.9917,14.6333;16.8333;33.1;31.2;12.1;15.7667;30.2667;37.6667;20.2667,7.48992;9.9602;15.4129;7.13863;8.12137;9.46109;10.1716;11.9341;8.46535,15.7333;25.4667;25.9917
QMIX,58,24.72962962962963,13.97925221374228,0.007692307692307693,0.08717948717948718,0,24.72962962962963,13.97925221374228,0.007692307692307693,0.08717948717948718,0,13.4667;19.5;32.8;31.9667;15.3;15;34.7667;39;20.7667,8.67461;8.95451;12.9574;10.8274;8.14514;7.79316;10.9839;14.1868;9.68739,16.4833;26.6889;27.3833,13.4667;19.5;32.8;31.9667;15.3;15;34.7667;39;20.7667,8.67461;8.95451;12.9574;10.8274;8.14514;7.79316;10.9839;14.1868;9.68739,16.4833;26.6889;27.3833
QMIX,59,23.651851851851852,13.474430390499721,0.04358974358974359,0.028205128205128206,0,23.651851851851852,13.474430390499721,0.04358974358974359,0.028205128205128206,0,10.6667;20.9333;29.9333;29.4333;18.3333;19.3333;36.8333;35.1667;12.2333,8.03465;9.09188;11.1652;11.2951;9.48098;9.12627;9.25593;13.0412;8.55057,15.8;25.9;25.8917,10.6667;20.9333;29.9333;29.4333;18.3333;19.3333;36.8333;35.1667;12.2333,8.03465;9.09188;11.1652;11.2951;9.48098;9.12627;9.25593;13.0412;8.55057,15.8;25.9;25.8917
QMIX,60,23.340740740740742,12.891376941634402,0.017948717948717947,0.035897435897435895,0,23.340740740740742,12.891376941634402,0.017948717948717947,0.035897435897435895,0,10.7333;17.4667;25.6;38.3667;19.9333;16.3667;32.4667;31.3667;17.7667,7.43834;8.31759;10.317;12.3409;6.69793;9.48853;10.8405;10.3874;9.42225,14.1;27.9667;24.4917,10.7333;17.4667;25.6;38.3667;19.9333;16.3667;32.4667;31.3667;17.7667,7.43834;8.31759;10.317;12.3409;6.69793;9.48853;10.8405;10.3874;9.42225,14.1;27.9667;24.4917
QMIX,61,22.992592592592594,12.562434475257186,0.017948717948717947,0.017948717948717947,0,22.992592592592594,12.562434475257186,0.017948717948717947,0.017948717948717947,0,18.6;13.5333;33.8667;32.1667;15.3;20.9333;28.6333;31.5;12.4,9.48191;7.23295;13.1345;11.6163;8.03389;7.25687;9.15235;10.7665;7.92296,16.0667;27.1111;23.3667,18.6;13.5333;33.8667;32.1667;15.3;20.9333;28.6333;31.5;12.4,9.48191;7.23295;13.1345;11.6163;8.03389;7.25687;9.15235;10.7665;7.92296,16.0667;27.1111;23.3667
QMIX,62,20.666666666666668,12.25923688036449,0.041025641025641026,0.010256410256410256,0,20.666666666666668,12.25923688036449,0.041025641025641026,0.010256410256410256,0,18.3667;12.5667;26.8667;31.2667;15;15.4333;26.8667;29.6333;10,9.95149;9.61833;12.3227;11.0933;5.60357;9.89843;9.82763;9.43922;7.56747,15.4667;24.3778;20.4833,18.3667;12.5667;26.8667;31.2667;15;15.4333;26.8667;29.6333;10,9.95149;9.61833;12.3227;11.0933;5.60357;9.89843;9.82763;9.43922;7.56747,15.4667;24.3778;20.4833
QMIX,63,21.52962962962963,12.300446086906762,0.020512820512820513,0.015384615384615385,0,21.52962962962963,12.300446086906762,0.020512820512820513,0.015384615384615385,0,16.2333;16.9333;31.1333;25.5;18.2667;12.8667;29.9333;31.7667;11.1333,9.45051;10.2207;13.3435;10.3626;6.61782;8.51169;7.47856;11.5692;7.07923,16.5833;24.9667;21.425,16.2333;16.9333;31.1333;25.5;18.2667;12.8667;29.9333;31.7667;11.1333,9.45051;10.2207;13.3435;10.3626;6.61782;8.51169;7.47856;11.5692;7.07923,16.5833;24.9667;21.425
QMIX,64,20.796296296296298,11.694854249293083,0.02564102564102564,0.020512820512820513,0,20.796296296296298,11.694854249293083,0.02564102564102564,0.020512820512820513,0,16.9333;17.6667;28.5667;23.2333;14.2333;14;28.6667;29.6667;14.2,6.75738;8.82924;10.2166;10.2068;7.98199;8.29859;12.5654;13.6023;7.66985,17.3;22.0111;21.6333,16.9333;17.6667;28.5667;23.2333;14.2333;14;28.6667;29.6667;14.2,6.75738;8.82924;10.2166;10.2068;7.98199;8.29859;12.5654;13.6023;7.66985,17.3;22.0111;21.6333
QMIX,65,20.75925925925926,13.029219562746885,0.03333333333333333,0.038461538461538464,0,20.75925925925926,13.029219562746885,0.03333333333333333,0.038461538461538464,0,16.2667;9.83333;28.4333;22.8;18.0667;12.7333;28.1333;37.8;12.7667,8.14016;4.2433;10.0985;12.2703;9.78071;8.51247;9.46127;13.2146;8.70894,13.05;23.1;22.8583,16.2667;9.83333;28.4333;22.8;18.0667;12.7333;28.1333;37.8;12.7667,8.14016;4.2433;10.0985;12.2703;9.78071;8.51247;9.46127;13.2146;8.70894,13.05;23.1;22.8583
QMIX,66,22.266666666666666,12.415163965743517,0.020512820512820513,0.06666666666666667,0,22.266666666666666,12.415163965743517,0.020512820512820513,0.06666666666666667,0,14.9333;17.3;33.1333;26.4667;15.6;17.4;31;31.4667;13.1,8.17285;7.8322;11.5693;11.7153;10.1509;8.09774;9.47629;11.7523;8.01395,16.1167;25.0667;23.2417,14.9333;17.3;33.1333;26.4667;15.6;17.4;31;31.4667;13.1,8.17285;7.8322;11.5693;11.7153;10.1509;8.09774;9.47629;11.7523;8.01395,16.1167;25.0667;23.2417
QMIX,67,22.37037037037037,10.937018850870984,0.017948717948717947,0.035897435897435895,0,22.37037037037037,10.937018850870984,0.017948717948717947,0.035897435897435895,0,17.8333;17.5667;28.5667;28.3333;21.4;11.9;24.5667;34.2;16.9667,6.95262;7.55285;8.49974;8.66538;8.76964;8.07197;9.9018;11.0284;7.74374,17.7;26.1;21.9083,17.8333;17.5667;28.5667;28.3333;21.4;11.9;24.5667;34.2;16.9667,6.95262;7.55285;8.49974;8.66538;8.76964;8.07197;9.9018;11.0284;7.74374,17.7;26.1;21.9083
QMIX,68,20.61111111111111,13.6411912516991,0.020512820512820513,0.02564102564102564,0,20.61111111111111,13.6411912516991,0.020512820512820513,0.02564102564102564,0,10.1333;15.7667;32.8333;33.1333;12.7;12.0667;24.4;29.2333;15.2333,7.35179;8.48404;12.1081;11.0234;7.85769;8.06198;15.675;11.6266;8.96171,12.95;26.2222;20.2333,10.1333;15.7667;32.8333;33.1333;12.7;12.0667;24.4;29.2333;15.2333,7.35179;8.48404;12.1081;11.0234;7.85769;8.06198;15.675;11.6266;8.96171,12.95;26.2222;20.2333
QMIX,69,22.35185185185185,14.318283322779498,0.017948717948717947,0.015384615384615385,0,22.35185185185185,14.318283322779498,0.017948717948717947,0.015384615384615385,0,9.73333;14.2667;36.4667;30.1;11.9667;14.7;30.4333;34.2667;19.2333,8.66769;8.16878;14.8251;9.86695;6.87257;9.59913;13.2983;11.5584;8.30937,12;26.1778;24.6583,9.73333;14.2667;36.4667;30.1;11.9667;14.7;30.4333;34.2667;19.2333,8.66769;8.16878;14.8251;9.86695;6.87257;9.59913;13.2983;11.5584;8.30937,12;26.1778;24.6583
QMIX,70,21.107407407407408,12.594514559210584,0.04358974358974359,0.023076923076923078,0,21.107407407407408,12.594514559210584,0.04358974358974359,0.023076923076923078,0,13.9667;12.1667;21.4;25.1667;16.4667;18.1667;33.8667;29.9;18.8667,10.6848;6.20797;12.3844;10.3958;8.20867;9.20175;15.9054;11.2586;7.6713,13.0667;21.0111;25.2,13.9667;12.1667;21.4;25.1667;16.4667;18.1667;33.8667;29.9;18.8667,10.6848;6.20797;12.3844;10.3958;8.20867;9.20175;15.9054;11.2586;7.6713,13.0667;21.0111;25.2
QMIX,71,22.022222222222222,13.07582823191775,0.007692307692307693,0.015384615384615385,0,22.022222222222222,13.07582823191775,0.007692307692307693,0.015384615384615385,0,20.4667;11.5667;23.1667;26.9;13.5667;16.9333;37.6667;31.5333;16.4,6.551;7.06957;15.0335;11.4814;8.38921;8.57879;11.5969;12.2929;7.57892,16.0167;21.2111;25.6333,20.4667;11.5667;23.1667;26.9;13.5667;16.9333;37.6667;31.5333;16.4,6.551;7.06957;15.0335;11.4814;8.38921;8.57879;11.5969;12.2929;7.57892,16.0167;21.2111;25.6333
QMIX,72,24.31111111111111,13.713722063666967,0.020512820512820513,0.015384615384615385,0,24.31111111111111,13.713722063666967,0.020512820512820513,0.015384615384615385,0,20.0667;14.5333;27.2333;33.2333;14.4333;18.2667;37.7667;33.0667;20.2,8.86165;9.74588;12.2139;12.0463;9.19305;7.08018;14.548;13.8225;8.77268,17.3;24.9667;27.325,20.0667;14.5333;27.2333;33.2333;14.4333;18.2667;37.7667;33.0667;20.2,8.86165;9.74588;12.2139;12.0463;9.19305;7.08018;14.548;13.8225;8.77268,17.3;24.9667;27.325
QMIX,73,25.574074074074073,14.020358018163302,0.01282051282051282,0.020512820512820513,0,25.574074074074073,14.020358018163302,0.01282051282051282,0.020512820512820513,0,18.9667;14.8667;32.1;34.9667;20.0333;15.6;36.1667;39.2;18.2667,9.84372;6.73168;10.9189;12.4592;7.62663;7.91875;12.1575;15.5465;8.45748,16.9167;29.0333;27.3083,18.9667;14.8667;32.1;34.9667;20.0333;15.6;36.1667;39.2;18.2667,9.84372;6.73168;10.9189;12.4592;7.62663;7.91875;12.1575;15.5465;8.45748,16.9167;29.0333;27.3083
QMIX,74,23.651851851851852,13.639169366757242,0.028205128205128206,0.015384615384615385,0,23.651851851851852,13.639169366757242,0.028205128205128206,0.015384615384615385,0,11;19.7667;35.4667;29.6333;17.4333;14.2667;33.7667;33;18.5333,7.50555;9.20392;14.4008;13.9367;8.67442;7.2981;9.27248;12.4124;8.35756,15.3833;27.5111;24.8917,11;19.7667;35.4667;29.6333;17.4333;14.2667;33.7667;33;18.5333,7.50555;9.20392;14.4008;13.9367;8.67442;7.2981;9.27248;12.4124;8.35756,15.3833;27.5111;24.8917
QMIX,75,22.877777777777776,13.254065297620206,0.041025641025641026,0.028205128205128206,0,22.877777777777776,13.254065297620206,0.041025641025641026,0.028205128205128206,0,12.1667;22.3333;30.6;31.2;14.6667;12.3;34.8333;32.0333;15.7667,9.28828;6.53367;11.3596;8.58836;9.25683;9.1183;10.6241;13.761;8.81167,17.25;25.4889;23.7333,12.1667;22.3333;30.6;31.2;14.6667;12.3;34.8333;32.0333;15.7667,9.28828;6.53367;11.3596;8.58836;9.25683;9.1183;10.6241;13.761;8.81167,17.25;25.4889;23.7333
QMIX,76,22.385185185185186,13.1565982236123,0.02564102564102564,0.07948717948717948,0,22.385185185185186,13.1565982236123,0.02564102564102564,0.07948717948717948,0,15.4667;16.1333;32.5333;31.3667;17.7;12.3667;31.2;30.9333;13.7667,9.53147;10.3464;11.6325;9.73476;7.52396;8.00618;11.8079;13.5571;8.24493,15.8;27.2;22.0667,15.4667;16.1333;32.5333;31.3667;17.7;12.3667;31.2;30.9333;13.7667,9.53147;10.3464;11.6325;9.73476;7.52396;8.00618;11.8079;13.5571;8.24493,15.8;27.2;22.0667
QMIX,77,22.533333333333335,12.739149340749794,0.023076923076923078,0.03333333333333333,0,22.533333333333335,12.739149340749794,0.023076923076923078,0.03333333333333333,0,12.6;9.9;29;35.8333;20.7;18;31.1333;30.9;14.7333,6.7508;5.87282;12.025;11.9445;8.98573;8.32666;10.911;7.47596;7.90752,11.25;28.5111;23.6917,12.6;9.9;29;35.8333;20.7;18;31.1333;30.9;14.7333,6.7508;5.87282;12.025;11.9445;8.98573;8.32666;10.911;7.47596;7.90752,11.25;28.5111;23.6917
QMIX,78,22.514814814814816,12.274852453022978,0.02564102564102564,0.020512820512820513,0,22.514814814814816,12.274852453022978,0.02564102564102564,0.020512820512820513,0,13.6;13.4;27.2;29.1;17.5333;20.1333;30.4333;36.5;14.7333,6.68132;7.53923;10.0379;9.51262;9.70475;9.0286;12.2302;10.1579;7.59356,13.5;24.6111;25.45,13.6;13.4;27.2;29.1;17.5333;20.1333;30.4333;36.5;14.7333,6.68132;7.53923;10.0379;9.51262;9.70475;9.0286;12.2302;10.1579;7.59356,13.5;24.6111;25.45
QMIX,79,21.711111111111112,13.009891773209233,0.020512820512820513,0.020512820512820513,0,21.711111111111112,13.009891773209233,0.020512820512820513,0.020512820512820513,0,12.3333;15.3;30.4;36.0333;16.7;14.3;27.7;29.5;13.1333,8.08015;8.4307;11.5977;11.8335;8.65698;6.94814;10.5866;13.1447;6.672,13.8167;27.7111;21.1583,12.3333;15.3;30.4;36.0333;16.7;14.3;27.7;29.5;13.1333,8.08015;8.4307;11.5977;11.8335;8.65698;6.94814;10.5866;13.1447;6.672,13.8167;27.7111;21.1583
QMIX,80,22.31851851851852,13.342303566921242,0.010256410256410256,0.028205128205128206,0,22.31851851851852,13.342303566921242,0.010256410256410256,0.028205128205128206,0,14.8333;18;38.5667;32.4667;11.6667;16.8;30.7667;22.8667;14.9,10.86;8.39444;8.92444;15.8886;7.6478;8.12568;10.9717;8.06116;7.71298,16.4167;27.5667;21.3333,14.8333;18;38.5667;32.4667;11.6667;16.8;30.7667;22.8667;14.9,10.86;8.39444;8.92444;15.8886;7.6478;8.12568;10.9717;8.06116;7.71298,16.4167;27.5667;21.3333
QMIX,81,21.70740740740741,12.741283903150652,0.005128205128205128,0.010256410256410256,0,21.70740740740741,12.741283903150652,0.005128205128205128,0.010256410256410256,0,12.0333;15.9667;33.1667;32.1;12.2333;15.6;34.4;20.3333;19.5333,9.8064;9.15963;5.81998;10.9006;6.27526;7.83837;11.3801;12.3054;9.26906,14;25.8333;22.4667,12.0333;15.9667;33.1667;32.1;12.2333;15.6;34.4;20.3333;19.5333,9.8064;9.15963;5.81998;10.9006;6.27526;7.83837;11.3801;12.3054;9.26906,14;25.8333;22.4667
QMIX,82,21.525925925925925,13.225861103173546,0.028205128205128206,0.035897435897435895,0,21.525925925925925,13.225861103173546,0.028205128205128206,0.035897435897435895,0,20.9667;9.96667;25.2;31.4;13.5;15.3667;37.6667;21.5333;18.1333,9.77576;5.8679;11.1935;10.7753;9.41541;8.60807;9.19903;14.8228;10.7942,15.4667;23.3667;23.175,20.9667;9.96667;25.2;31.4;13.5;15.3667;37.6667;21.5333;18.1333,9.77576;5.8679;11.1935;10.7753;9.41541;8.60807;9.19903;14.8228;10.7942,15.4667;23.3667;23.175
QMIX,83,21.24074074074074,12.532232790311646,0.046153846153846156,0.015384615384615385,0,21.24074074074074,12.532232790311646,0.046153846153846156,0.015384615384615385,0,20.7333;11.2333;29.2667;25.9667;10.6667;18.1;28.1667;30.5667;16.4667,9.93289;6.47396;10.2792;12.4298;10.3097;7.85854;11.7249;12.9143;8.59742,15.9833;21.9667;23.325,20.7333;11.2333;29.2667;25.9667;10.6667;18.1;28.1667;30.5667;16.4667,9.93289;6.47396;10.2792;12.4298;10.3097;7.85854;11.7249;12.9143;8.59742,15.9833;21.9667;23.325
QMIX,84,21.68148148148148,13.234439837228194,0.03333333333333333,0.020512820512820513,0,21.68148148148148,13.234439837228194,0.03333333333333333,0.020512820512820513,0,18.9333;13.5;27.5667;26.9667;11.4;19.2;23.8;38.0667;15.7,10.3889;8.26136;10.0056;11.7912;10.118;7.57804;13.2272;13.2889;9.59218,16.2167;21.9778;24.1917,18.9333;13.5;27.5667;26.9667;11.4;19.2;23.8;38.0667;15.7,10.3889;8.26136;10.0056;11.7912;10.118;7.57804;13.2272;13.2889;9.59218,16.2167;21.9778;24.1917
QMIX,85,21.266666666666666,14.0001058197059,0.08205128205128205,0.007692307692307693,0,21.266666666666666,14.0001058197059,0.08205128205128205,0.007692307692307693,0,14.8333;13.9333;34.4333;26.2333;14.5;17.3;22.4667;34.4;13.3,10.1721;6.92788;9.29044;14.548;11.9965;7.53282;13.6351;15.97;8.99315,14.3833;25.0556;21.8667,14.8333;13.9333;34.4333;26.2333;14.5;17.3;22.4667;34.4;13.3,10.1721;6.92788;9.29044;14.548;11.9965;7.53282;13.6351;15.97;8.99315,14.3833;25.0556;21.8667
QMIX,86,18.4,11.937925869851684,0.05128205128205128,0.020512820512820513,0,18.4,11.937925869851684,0.05128205128205128,0.020512820512820513,0,15.6;15.2667;32.8667;24.5333;9;10.7;23;21.4667;13.1667,5.57734;6.22325;10.2753;11.4971;8.92562;6.51741;13.9356;11.2834;7.8234,15.4333;22.1333;17.0833,15.6;15.2667;32.8667;24.5333;9;10.7;23;21.4667;13.1667,5.57734;6.22325;10.2753;11.4971;8.92562;6.51741;13.9356;11.2834;7.8234,15.4333;22.1333;17.0833
QMIX,87,18.896296296296295,11.751925972382427,0.023076923076923078,0.023076923076923078,0,18.896296296296295,11.751925972382427,0.023076923076923078,0.023076923076923078,0,17.6667;15.6333;31.5;25.0333;10.9333;13.3;25.4667;16.1667;14.3667,7.37714;7.83362;10.5854;9.67982;8.2419;7.19792;12.8342;14.2877;7.63537,16.65;22.4889;17.325,17.6667;15.6333;31.5;25.0333;10.9333;13.3;25.4667;16.1667;14.3667,7.37714;7.83362;10.5854;9.67982;8.2419;7.19792;12.8342;14.2877;7.63537,16.65;22.4889;17.325
QMIX,88,17.814814814814813,12.060148752344203,0.03076923076923077,0.020512820512820513,0,17.814814814814813,12.060148752344203,0.03076923076923077,0.020512820512820513,0,16.0667;15.2333;26.7;18.6333;11.7;11.5333;27.6667;22.4667;10.3333,8.27419;6.85411;9.86289;12.587;8.59515;7.406;12.4025;15.6434;8.35198,15.65;19.0111;18,16.0667;15.2333;26.7;18.6333;11.7;11.5333;27.6667;22.4667;10.3333,8.27419;6.85411;9.86289;12.587;8.59515;7.406;12.4025;15.6434;8.35198,15.65;19.0111;18
QMIX,89,17.107407407407408,12.88408222419995,0.041025641025641026,0.020512820512820513,0,17.107407407407408,12.88408222419995,0.041025641025641026,0.020512820512820513,0,13.5333;12.8;23.7333;20.6333;8.3;13.1;28;21.2;12.6667,8.71678;6.54421;13.9258;12.6293;8.04218;7.9555;13.8684;15.4863;11.1903,13.1667;17.5556;18.7417,13.5333;12.8;23.7333;20.6333;8.3;13.1;28;21.2;12.6667,8.71678;6.54421;13.9258;12.6293;8.04218;7.9555;13.8684;15.4863;11.1903,13.1667;17.5556;18.7417
QMIX,90,17.91111111111111,12.75087021963696,0.05897435897435897,0.02564102564102564,0,17.91111111111111,12.75087021963696,0.05897435897435897,0.02564102564102564,0,11.5667;13.3667;23.6;27.4667;12.4333;10.1667;22.5;17.5333;22.5667,7.15394;8.66211;16.7821;12.917;8.23684;7.65978;14.0446;13.8389;7.47299,12.4667;21.1667;18.1917,11.5667;13.3667;23.6;27.4667;12.4333;10.1667;22.5;17.5333;22.5667,7.15394;8.66211;16.7821;12.917;8.23684;7.65978;14.0446;13.8389;7.47299,12.4667;21.1667;18.1917
QMIX,91,17.79259259259259,12.995495684785498,0.08717948717948718,0.020512820512820513,0,17.79259259259259,12.995495684785498,0.08717948717948718,0.020512820512820513,0,12.9333;12.9333;32.3333;22.1667;11.8667;7.43333;24.4333;17.4;18.6333,8.69074;7.90752;9.77525;13.0463;9.39409;8.57393;15.2068;13.2705;9.04612,12.9333;22.1222;16.975,12.9333;12.9333;32.3333;22.1667;11.8667;7.43333;24.4333;17.4;18.6333,8.69074;7.90752;9.77525;13.0463;9.39409;8.57393;15.2068;13.2705;9.04612,12.9333;22.1222;16.975
QMIX,92,21.355555555555554,12.24591642694831,0.04358974358974359,0.020512820512820513,0,21.355555555555554,12.24591642694831,0.04358974358974359,0.020512820512820513,0,14.1333;14.8;30.8667;28.8667;21.6667;9.26667;32.2333;20.6667;19.7,7.19599;8.30422;12.2277;10.465;7.87119;8.9403;12.0628;11.4756;6.40391,14.4667;27.1333;20.4667,14.1333;14.8;30.8667;28.8667;21.6667;9.26667;32.2333;20.6667;19.7,7.19599;8.30422;12.2277;10.465;7.87119;8.9403;12.0628;11.4756;6.40391,14.4667;27.1333;20.4667
QMIX,93,20.796296296296298,13.023880672213652,0.04358974358974359,0.01282051282051282,0,20.796296296296298,13.023880672213652,0.04358974358974359,0.01282051282051282,0,13.0333;11.2333;33.1;26.3333;18.7;10.7333;28.7333;27.0333;18.2667,7.25481;8.22469;11.4203;11.9536;9.62341;9.0772;11.6703;14.5819;7.83978,12.1333;26.0444;21.1917,13.0333;11.2333;33.1;26.3333;18.7;10.7333;28.7333;27.0333;18.2667,7.25481;8.22469;11.4203;11.9536;9.62341;9.0772;11.6703;14.5819;7.83978,12.1333;26.0444;21.1917
QMIX,94,23.385185185185186,11.630091993639658,0.028205128205128206,0.05897435897435897,0,23.385185185185186,11.630091993639658,0.028205128205128206,0.05897435897435897,0,15.0333;14.4;35.5667;24.9;24.7333;20.5333;23.8;30.4667;21.0333,7.70923;7.89768;9.92197;12.5681;8.27822;10.039;11.2262;10.4809;8.18325,14.7167;28.4;23.9583,15.0333;14.4;35.5667;24.9;24.7333;20.5333;23.8;30.4667;21.0333,7.70923;7.89768;9.92197;12.5681;8.27822;10.039;11.2262;10.4809;8.18325,14.7167;28.4;23.9583
QMIX,95,21.492592592592594,12.214060686915259,0.041025641025641026,0.05897435897435897,0,21.492592592592594,12.214060686915259,0.041025641025641026,0.05897435897435897,0,14.3;10.4333;26.9667;21.1667;25.0333;18.9333;31.4333;30.6667;14.5,7.43483;6.43264;11.689;10.8538;8.95352;10.7825;12.0904;10.0244;9.66351,12.3667;24.3889;23.8833,14.3;10.4333;26.9667;21.1667;25.0333;18.9333;31.4333;30.6667;14.5,7.43483;6.43264;11.689;10.8538;8.95352;10.7825;12.0904;10.0244;9.66351,12.3667;24.3889;23.8833
QMIX,96,21.951851851851853,12.453821973829156,0.017948717948717947,0.03076923076923077,0,21.951851851851853,12.453821973829156,0.017948717948717947,0.03076923076923077,0,17.7;9.2;27.2333;31.5;21.8333;18.9;24.2333;34.9667;12,7.52396;7.57364;10.314;8.62071;8.88476;8.3;12.2602;10.6065;10.3859,13.45;26.8556;22.525,17.7;9.2;27.2333;31.5;21.8333;18.9;24.2333;34.9667;12,7.52396;7.57364;10.314;8.62071;8.88476;8.3;12.2602;10.6065;10.3859,13.45;26.8556;22.525
QMIX,97,21.074074074074073,11.338972211330614,0.015384615384615385,0.020512820512820513,0,21.074074074074073,11.338972211330614,0.015384615384615385,0.020512820512820513,0,18.6667;10.7;26.5667;32.6667;21.7333;15.6;25.7667;27.1667;10.8,5.34374;8.32326;9.30478;8.5414;8.15652;7.41889;10.5473;11.8746;7.27278,14.6833;26.9889;19.8333,18.6667;10.7;26.5667;32.6667;21.7333;15.6;25.7667;27.1667;10.8,5.34374;8.32326;9.30478;8.5414;8.15652;7.41889;10.5473;11.8746;7.27278,14.6833;26.9889;19.8333
QMIX,98,22.2,12.344619460705529,0.015384615384615385,0.020512820512820513,0,22.2,12.344619460705529,0.015384615384615385,0.020512820512820513,0,17.9667;12.0667;37.0667;33.4667;20.5667;15.3;28.2;19.8667;15.3,5.63018;8.38226;10.6862;7.94453;7.94851;6.44541;11.6258;13.4703;7.93788,15.0167;30.3667;19.6667,17.9667;12.0667;37.0667;33.4667;20.5667;15.3;28.2;19.8667;15.3,5.63018;8.38226;10.6862;7.94453;7.94851;6.44541;11.6258;13.4703;7.93788,15.0167;30.3667;19.6667
QMIX,99,19.044444444444444,12.519239514630724,0.01282051282051282,0.028205128205128206,0,19.044444444444444,12.519239514630724,0.01282051282051282,0.028205128205128206,0,12.9;11.4333;32.1667;33.9;6.13333;15.0333;26.9333;15.7333;17.1667,6.59469;5.95362;10.0036;6.9826;8.3416;6.04143;9.29133;13.3789;7.95857,12.1667;24.0667;18.7167,12.9;11.4333;32.1667;33.9;6.13333;15.0333;26.9333;15.7333;17.1667,6.59469;5.95362;10.0036;6.9826;8.3416;6.04143;9.29133;13.3789;7.95857,12.1667;24.0667;18.7167
QMIX,100,21.07037037037037,11.777829606221859,0.023076923076923078,0.01282051282051282,0,21.07037037037037,11.777829606221859,0.023076923076923078,0.01282051282051282,0,11.9;13.7667;24.9333;30.5;17.4;15.4667;24.9;29.5667;21.2,6.92026;6.48939;14.4035;10.819;9.47136;5.07105;11.7483;11.7578;8.32026,12.8333;24.2778;22.7833,11.9;13.7667;24.9333;30.5;17.4;15.4667;24.9;29.5667;21.2,6.92026;6.48939;14.4035;10.819;9.47136;5.07105;11.7483;11.7578;8.32026,12.8333;24.2778;22.7833
MAPPO,1,21.274074074074075,13.374619207942931,0.041025641025641026,0.038461538461538464,0,21.274074074074075,13.374619207942931,0.041025641025641026,0.038461538461538464,0,10.5333;18.6;29.7333;29.4;16.0333;15.6;27.8667;31.0667;12.6333,8.0446;8.75443;14.505;14.6847;8.82226;10.3363;12.3659;9.36993;9.13047,14.5667;25.0556;21.7917,10.5333;18.6;29.7333;29.4;16.0333;15.6;27.8667;31.0667;12.6333,8.0446;8.75443;14.505;14.6847;8.82226;10.3363;12.3659;9.36993;9.13047,14.5667;25.0556;21.7917
MAPPO,2,20.77777777777778,12.468132217283163,0.04358974358974359,0.02564102564102564,0,20.77777777777778,12.468132217283163,0.04358974358974359,0.02564102564102564,0,13.8667;12.3;29.1667;29.2667;13;15;29.6667;28.8333;15.9,8.90967;8.17374;11.0727;12.0081;8.57516;7.24799;9.29636;14.0287;7.29086,13.0833;23.8111;22.35,13.8667;12.3;29.1667;29.2667;13;15;29.6667;28.8333;15.9,8.90967;8.17374;11.0727;12.0081;8.57516;7.24799;9.29636;14.0287;7.29086,13.0833;23.8111;22.35
MAPPO,3,21.585185185185185,12.882882806660584,0.023076923076923078,0.038461538461538464,0,21.585185185185185,12.882882806660584,0.023076923076923078,0.038461538461538464,0,14.5667;14.9333;31.4333;28.7667;15.1333;15.1667;28.2;29.9667;16.1,8.71276;9.36637;12.9915;12.7009;8.38941;7.62051;13.6587;11.0317;9.7103,14.75;25.1111;22.3583,14.5667;14.9333;31.4333;28.7667;15.1333;15.1667;28.2;29.9667;16.1,8.71276;9.36637;12.9915;12.7009;8.38941;7.62051;13.6587;11.0317;9.7103,14.75;25.1111;22.3583
MAPPO,4,20.64074074074074,12.85101982577314,0.038461538461538464,0.041025641025641026,0,20.64074074074074,12.85101982577314,0.038461538461538464,0.041025641025641026,0,14.1;15.1;29.9;31.4333;14.7333;11.2;26.3667;27.5;15.4333,10.1303;9.45992;13.2774;11.2626;8.78989;7.65245;11.856;12.0824;7.8769,14.6;25.3556;20.125,14.1;15.1;29.9;31.4333;14.7333;11.2;26.3667;27.5;15.4333,10.1303;9.45992;13.2774;11.2626;8.78989;7.65245;11.856;12.0824;7.8769,14.6;25.3556;20.125
