algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
IQL-GNN,36,15.22962962962963,8.676866425959139,0.03166666666666667,0.03833333333333333,0,15.22962962962963,8.676866425959139,0.03166666666666667,0.03833333333333333,0,15.22962962962963,8.676866425959139,0.040740740740740744,0.037037037037037035,16.1667;14.4667;14.4333;15.2667;16.3;16.5333;17.1;11.4;15.4,7.37601;8.13934;8.62432;8.54764;8.41091;9.74246;8.0181;8.75823;8.92786,15.3167;15.3333;15.1083,16.1667;14.4667;14.4333;15.2667;16.3;16.5333;17.1;11.4;15.4,7.37601;8.13934;8.62432;8.54764;8.41091;9.74246;8.0181;8.75823;8.92786,15.3167;15.3333;15.1083,16.1667;14.4667;14.4333;15.2667;16.3;16.5333;17.1;11.4;15.4,7.37601;8.13934;8.62432;8.54764;8.41091;9.74246;8.0181;8.75823;8.92786,15.3167;15.3333;15.1083
IQL-GNN,37,15.511111111111111,9.345917442365204,0.041666666666666664,0.041666666666666664,0,15.511111111111111,9.345917442365204,0.041666666666666664,0.041666666666666664,0,15.511111111111111,9.345917442365204,0.037037037037037035,0.044444444444444446,16.5333;20.3667;14.2;15.1;13.6;12.9333;13.7667;15.6667;17.4333,8.99901;7.41388;8.8295;9.63449;10.6289;9.51817;8.47618;9.86351;7.94432,18.45;14.3;14.95,16.5333;20.3667;14.2;15.1;13.6;12.9333;13.7667;15.6667;17.4333,8.99901;7.41388;8.8295;9.63449;10.6289;9.51817;8.47618;9.86351;7.94432,18.45;14.3;14.95,16.5333;20.3667;14.2;15.1;13.6;12.9333;13.7667;15.6667;17.4333,8.99901;7.41388;8.8295;9.63449;10.6289;9.51817;8.47618;9.86351;7.94432,18.45;14.3;14.95
IQL-GNN,38,16.11111111111111,9.053885326542016,0.03166666666666667,0.03666666666666667,0,16.11111111111111,9.053885326542016,0.03166666666666667,0.03666666666666667,0,16.11111111111111,9.053885326542016,0.025925925925925925,0.05555555555555555,19.4333;14.3333;14.7;16.1;15.1;15.6667;17.7667;16.1333;15.7667,7.54402;9.39622;9.60954;9.35361;8.03057;8.63069;9.8782;9.08381;8.56615,16.8833;15.3;16.3333,19.4333;14.3333;14.7;16.1;15.1;15.6667;17.7667;16.1333;15.7667,7.54402;9.39622;9.60954;9.35361;8.03057;8.63069;9.8782;9.08381;8.56615,16.8833;15.3;16.3333,19.4333;14.3333;14.7;16.1;15.1;15.6667;17.7667;16.1333;15.7667,7.54402;9.39622;9.60954;9.35361;8.03057;8.63069;9.8782;9.08381;8.56615,16.8833;15.3;16.3333
IQL-GNN,39,14.488888888888889,9.0630439385506,0.043333333333333335,0.03,0,14.488888888888889,9.0630439385506,0.043333333333333335,0.03,0,14.488888888888889,9.0630439385506,0.05185185185185185,0.03333333333333333,15.3333;15.5667;14.9333;14.3333;13.8667;13.8667;13.9333;15.5667;13,9.22798;8.76236;9.01456;8.1213;9.54545;9.76297;8.60207;9.24007;8.81665,15.45;14.3778;14.0917,15.3333;15.5667;14.9333;14.3333;13.8667;13.8667;13.9333;15.5667;13,9.22798;8.76236;9.01456;8.1213;9.54545;9.76297;8.60207;9.24007;8.81665,15.45;14.3778;14.0917,15.3333;15.5667;14.9333;14.3333;13.8667;13.8667;13.9333;15.5667;13,9.22798;8.76236;9.01456;8.1213;9.54545;9.76297;8.60207;9.24007;8.81665,15.45;14.3778;14.0917
IQL-GNN,40,14.607407407407408,8.695759968318571,0.03,0.03,0,14.607407407407408,8.695759968318571,0.03,0.03,0,14.607407407407408,8.695759968318571,0.022222222222222223,0.025925925925925925,15.9333;14.3667;16.3333;15.3;13.1;14.7;12.9;13.7;15.1333,8.28224;8.90125;8.95669;8.48194;8.15005;8.56407;7.99729;9.68211;8.45669,15.15;14.9111;14.1083,15.9333;14.3667;16.3333;15.3;13.1;14.7;12.9;13.7;15.1333,8.28224;8.90125;8.95669;8.48194;8.15005;8.56407;7.99729;9.68211;8.45669,15.15;14.9111;14.1083,15.9333;14.3667;16.3333;15.3;13.1;14.7;12.9;13.7;15.1333,8.28224;8.90125;8.95669;8.48194;8.15005;8.56407;7.99729;9.68211;8.45669,15.15;14.9111;14.1083
IQL-GNN,41,15.018518518518519,9.321998555270854,0.04,0.03333333333333333,0,15.018518518518519,9.321998555270854,0.04,0.03333333333333333,0,15.018518518518519,9.321998555270854,0.03333333333333333,0.037037037037037035,18.1333;20.1;15.1;16.2;15.0333;11.6333;13.6333;13.1667;12.1667,8.10651;10.0742;9.73773;8.59224;8.70434;7.27774;9.10122;9.34553;9.24512,19.1167;15.4444;12.65,18.1333;20.1;15.1;16.2;15.0333;11.6333;13.6333;13.1667;12.1667,8.10651;10.0742;9.73773;8.59224;8.70434;7.27774;9.10122;9.34553;9.24512,19.1167;15.4444;12.65,18.1333;20.1;15.1;16.2;15.0333;11.6333;13.6333;13.1667;12.1667,8.10651;10.0742;9.73773;8.59224;8.70434;7.27774;9.10122;9.34553;9.24512,19.1167;15.4444;12.65
IQL-GNN,42,15.751851851851852,9.304394436496336,0.03,0.02666666666666667,0,15.751851851851852,9.304394436496336,0.03,0.02666666666666667,0,15.751851851851852,9.304394436496336,0.02962962962962963,0.02962962962962963,16.3;16.6333;17.1;15.9667;15.7;17.7667;14.5667;13.5333;14.2,9.38847;9.22129;9.04931;8.95724;10.1033;9.58013;8.02365;8.73588;9.67264,16.4667;16.2556;15.0167,16.3;16.6333;17.1;15.9667;15.7;17.7667;14.5667;13.5333;14.2,9.38847;9.22129;9.04931;8.95724;10.1033;9.58013;8.02365;8.73588;9.67264,16.4667;16.2556;15.0167,16.3;16.6333;17.1;15.9667;15.7;17.7667;14.5667;13.5333;14.2,9.38847;9.22129;9.04931;8.95724;10.1033;9.58013;8.02365;8.73588;9.67264,16.4667;16.2556;15.0167
IQL-GNN,43,15.25925925925926,9.291145097838099,0.04,0.045,0,15.25925925925926,9.291145097838099,0.04,0.045,0,15.25925925925926,9.291145097838099,0.03333333333333333,0.05925925925925926,17.1667;15.3667;17.3;13.3;16.8667;16.1667;11.1333;13.1667;16.8667,8.25867;10.4418;8.38709;8.75652;7.83468;9.9468;8.04045;9.57108;9.85134,16.2667;15.8222;14.3333,17.1667;15.3667;17.3;13.3;16.8667;16.1667;11.1333;13.1667;16.8667,8.25867;10.4418;8.38709;8.75652;7.83468;9.9468;8.04045;9.57108;9.85134,16.2667;15.8222;14.3333,17.1667;15.3667;17.3;13.3;16.8667;16.1667;11.1333;13.1667;16.8667,8.25867;10.4418;8.38709;8.75652;7.83468;9.9468;8.04045;9.57108;9.85134,16.2667;15.8222;14.3333
IQL-GNN,44,15.203703703703704,9.201005640749134,0.013333333333333334,0.03166666666666667,0,15.203703703703704,9.201005640749134,0.013333333333333334,0.03166666666666667,0,15.203703703703704,9.201005640749134,0.011111111111111112,0.02962962962962963,14.5;18.2333;14.6667;14.8;13.5;15.2667;16.9667;14.7667;14.1333,9.00648;8.22064;9.48449;9.41063;7.89831;8.92163;8.83358;10.0455;9.81405,16.3667;14.3222;15.2833,14.5;18.2333;14.6667;14.8;13.5;15.2667;16.9667;14.7667;14.1333,9.00648;8.22064;9.48449;9.41063;7.89831;8.92163;8.83358;10.0455;9.81405,16.3667;14.3222;15.2833,14.5;18.2333;14.6667;14.8;13.5;15.2667;16.9667;14.7667;14.1333,9.00648;8.22064;9.48449;9.41063;7.89831;8.92163;8.83358;10.0455;9.81405,16.3667;14.3222;15.2833
IQL-GNN,45,14.07037037037037,9.480909270927896,0.03166666666666667,0.04,0,14.07037037037037,9.480909270927896,0.03166666666666667,0.04,0,14.07037037037037,9.480909270927896,0.040740740740740744,0.044444444444444446,15.9;16.8;12.8333;10.8333;15.1;13.9667;12.3333;14.8333;14.0333,9.41046;10.5811;9.65085;8.6798;9.02349;9.23935;8.1377;9.37046;9.57595,16.35;12.9222;13.7917,15.9;16.8;12.8333;10.8333;15.1;13.9667;12.3333;14.8333;14.0333,9.41046;10.5811;9.65085;8.6798;9.02349;9.23935;8.1377;9.37046;9.57595,16.35;12.9222;13.7917,15.9;16.8;12.8333;10.8333;15.1;13.9667;12.3333;14.8333;14.0333,9.41046;10.5811;9.65085;8.6798;9.02349;9.23935;8.1377;9.37046;9.57595,16.35;12.9222;13.7917
