algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
MAPPO,11,15.518518518518519,9.196498409198895,0.03137254901960784,0.03529411764705882,0,15.518518518518519,9.196498409198895,0.03137254901960784,0.03529411764705882,0,15.518518518518519,9.196498409198895,0.025925925925925925,0.040740740740740744,13.6667;13.7667;14.9333;15.4;13.6333;13.3667;17.8;18.2667;18.8333,8.35996;10.6166;9.47253;8.71627;7.39587;9.54108;9.20652;8.82396;8.10795,13.7167;14.6556;17.0667,13.6667;13.7667;14.9333;15.4;13.6333;13.3667;17.8;18.2667;18.8333,8.35996;10.6166;9.47253;8.71627;7.39587;9.54108;9.20652;8.82396;8.10795,13.7167;14.6556;17.0667,13.6667;13.7667;14.9333;15.4;13.6333;13.3667;17.8;18.2667;18.8333,8.35996;10.6166;9.47253;8.71627;7.39587;9.54108;9.20652;8.82396;8.10795,13.7167;14.6556;17.0667
MAPPO,12,15.2,8.947832346647075,0.03333333333333333,0.027450980392156862,0,15.2,8.947832346647075,0.03333333333333333,0.027450980392156862,0,15.2,8.947832346647075,0.037037037037037035,0.03333333333333333,17.9333;14.4;13;16.5333;15.5333;15.0333;14.5333;14.1667;15.6667,8.42589;8.47585;9.48683;8.29752;7.19599;9.95149;9.09847;9.13631;9.23159,16.1667;15.0222;14.85,17.9333;14.4;13;16.5333;15.5333;15.0333;14.5333;14.1667;15.6667,8.42589;8.47585;9.48683;8.29752;7.19599;9.95149;9.09847;9.13631;9.23159,16.1667;15.0222;14.85,17.9333;14.4;13;16.5333;15.5333;15.0333;14.5333;14.1667;15.6667,8.42589;8.47585;9.48683;8.29752;7.19599;9.95149;9.09847;9.13631;9.23159,16.1667;15.0222;14.85
MAPPO,13,14.977777777777778,9.002029949398999,0.03137254901960784,0.029411764705882353,0,14.977777777777778,9.002029949398999,0.03137254901960784,0.029411764705882353,0,14.977777777777778,9.002029949398999,0.040740740740740744,0.03333333333333333,11.1667;15.1;14.9;17.1333;16.7667;14.9;16.8333;15.4333;12.5667,8.34699;8.77629;8.52193;8.65923;9.17127;9.03825;8.98919;8.92817;8.76616,13.1333;16.2667;14.9333,11.1667;15.1;14.9;17.1333;16.7667;14.9;16.8333;15.4333;12.5667,8.34699;8.77629;8.52193;8.65923;9.17127;9.03825;8.98919;8.92817;8.76616,13.1333;16.2667;14.9333,11.1667;15.1;14.9;17.1333;16.7667;14.9;16.8333;15.4333;12.5667,8.34699;8.77629;8.52193;8.65923;9.17127;9.03825;8.98919;8.92817;8.76616,13.1333;16.2667;14.9333
MAPPO,14,15.037037037037036,8.828747159480537,0.025490196078431372,0.029411764705882353,0,15.037037037037036,8.828747159480537,0.025490196078431372,0.029411764705882353,0,15.037037037037036,8.828747159480537,0.037037037037037035,0.02962962962962963,13.1333;17.0333;13.5667;18.8333;15.2;14.8667;15.8333;14.8;12.0667,8.20867;8.712;7.45065;8.52871;8.96809;8.3256;9.33482;9.11921;8.72901,15.0833;15.8667;14.3917,13.1333;17.0333;13.5667;18.8333;15.2;14.8667;15.8333;14.8;12.0667,8.20867;8.712;7.45065;8.52871;8.96809;8.3256;9.33482;9.11921;8.72901,15.0833;15.8667;14.3917,13.1333;17.0333;13.5667;18.8333;15.2;14.8667;15.8333;14.8;12.0667,8.20867;8.712;7.45065;8.52871;8.96809;8.3256;9.33482;9.11921;8.72901,15.0833;15.8667;14.3917
MAPPO,15,14.933333333333334,9.151968013412116,0.03725490196078431,0.023529411764705882,0,14.933333333333334,9.151968013412116,0.03725490196078431,0.023529411764705882,0,14.933333333333334,9.151968013412116,0.044444444444444446,0.018518518518518517,13.4667;16.4333;13.7;14.0667;15.4667;14.9333;16;15.1;15.2333,9.77321;7.46406;9.56086;9.34856;8.23704;9.86216;9.20869;10.0245;8.07334,14.95;14.4111;15.3167,13.4667;16.4333;13.7;14.0667;15.4667;14.9333;16;15.1;15.2333,9.77321;7.46406;9.56086;9.34856;8.23704;9.86216;9.20869;10.0245;8.07334,14.95;14.4111;15.3167,13.4667;16.4333;13.7;14.0667;15.4667;14.9333;16;15.1;15.2333,9.77321;7.46406;9.56086;9.34856;8.23704;9.86216;9.20869;10.0245;8.07334,14.95;14.4111;15.3167
MAPPO,16,14.885185185185184,9.168674677186274,0.0196078431372549,0.0392156862745098,0,14.885185185185184,9.168674677186274,0.0196078431372549,0.0392156862745098,0,14.885185185185184,9.168674677186274,0.025925925925925925,0.040740740740740744,15.9667;13.3;14.3333;17.6667;14.3;15.1667;13.3;14.7333;15.2,6.86772;9.24175;9.16636;9.43516;9.22009;9.24151;8.52506;9.4514;10.1863,14.6333;15.4333;14.6,15.9667;13.3;14.3333;17.6667;14.3;15.1667;13.3;14.7333;15.2,6.86772;9.24175;9.16636;9.43516;9.22009;9.24151;8.52506;9.4514;10.1863,14.6333;15.4333;14.6,15.9667;13.3;14.3333;17.6667;14.3;15.1667;13.3;14.7333;15.2,6.86772;9.24175;9.16636;9.43516;9.22009;9.24151;8.52506;9.4514;10.1863,14.6333;15.4333;14.6
MAPPO,17,14.744444444444444,9.048299751614207,0.050980392156862744,0.043137254901960784,0,14.744444444444444,9.048299751614207,0.050980392156862744,0.043137254901960784,0,14.744444444444444,9.048299751614207,0.044444444444444446,0.025925925925925925,14.3333;14.5;16.3;13.4;16.2;12.1333;14.4333;16.7667;14.6333,7.85423;8.38948;8.49372;9.5345;9.96126;8.14344;9.02102;9.55923;9.26457,14.4167;15.3;14.4917,14.3333;14.5;16.3;13.4;16.2;12.1333;14.4333;16.7667;14.6333,7.85423;8.38948;8.49372;9.5345;9.96126;8.14344;9.02102;9.55923;9.26457,14.4167;15.3;14.4917,14.3333;14.5;16.3;13.4;16.2;12.1333;14.4333;16.7667;14.6333,7.85423;8.38948;8.49372;9.5345;9.96126;8.14344;9.02102;9.55923;9.26457,14.4167;15.3;14.4917
MAPPO,18,15.425925925925926,9.153428525546634,0.029411764705882353,0.047058823529411764,0,15.425925925925926,9.153428525546634,0.029411764705882353,0.047058823529411764,0,15.425925925925926,9.153428525546634,0.03333333333333333,0.044444444444444446,16.5333;13.4;15.7667;15.6;16.1667;12.9333;18.2333;13.4333;16.7667,9.25827;9.76251;8.03195;7.67507;7.86589;9.20121;9.99561;9.48572;9.3441,14.9667;15.8444;15.3417,16.5333;13.4;15.7667;15.6;16.1667;12.9333;18.2333;13.4333;16.7667,9.25827;9.76251;8.03195;7.67507;7.86589;9.20121;9.99561;9.48572;9.3441,14.9667;15.8444;15.3417,16.5333;13.4;15.7667;15.6;16.1667;12.9333;18.2333;13.4333;16.7667,9.25827;9.76251;8.03195;7.67507;7.86589;9.20121;9.99561;9.48572;9.3441,14.9667;15.8444;15.3417
MAPPO,19,15.425925925925926,9.29675740334958,0.023529411764705882,0.041176470588235294,0,15.425925925925926,9.29675740334958,0.023529411764705882,0.041176470588235294,0,15.425925925925926,9.29675740334958,0.03333333333333333,0.040740740740740744,16.9667;16.1;15.0667;14.7667;16.5667;17.1;12.9333;15.6;13.7333,9.51309;8.16639;8.38623;9.05054;9.38681;9.41046;8.74427;10.1311;9.80113,16.5333;15.4667;14.8417,16.9667;16.1;15.0667;14.7667;16.5667;17.1;12.9333;15.6;13.7333,9.51309;8.16639;8.38623;9.05054;9.38681;9.41046;8.74427;10.1311;9.80113,16.5333;15.4667;14.8417,16.9667;16.1;15.0667;14.7667;16.5667;17.1;12.9333;15.6;13.7333,9.51309;8.16639;8.38623;9.05054;9.38681;9.41046;8.74427;10.1311;9.80113,16.5333;15.4667;14.8417
MAPPO,20,15.303703703703704,8.7536439600246,0.023529411764705882,0.041176470588235294,0,15.303703703703704,8.7536439600246,0.023529411764705882,0.041176470588235294,0,15.303703703703704,8.7536439600246,0.018518518518518517,0.05555555555555555,15.5667;13.9333;14.5;16.0333;13.5333;16.6;16.1;16.2667;15.2,8.80032;8.88794;8.79299;7.75665;8.18427;8.1306;8.63076;9.34499;9.55475,14.75;14.6889;16.0417,15.5667;13.9333;14.5;16.0333;13.5333;16.6;16.1;16.2667;15.2,8.80032;8.88794;8.79299;7.75665;8.18427;8.1306;8.63076;9.34499;9.55475,14.75;14.6889;16.0417,15.5667;13.9333;14.5;16.0333;13.5333;16.6;16.1;16.2667;15.2,8.80032;8.88794;8.79299;7.75665;8.18427;8.1306;8.63076;9.34499;9.55475,14.75;14.6889;16.0417
