algorithm,episode,global_step,episode_reward_sum,episode_reward_mean_per_step,episode_length,update_count,epsilon,buffer_size,loss,policy_loss,value_loss,entropy,avg_cost_per_step,avg_weighted_total_cost_per_step,avg_inventory_cost_per_step,avg_routing_cost_per_step,transport_weight,total_inventory_cost,total_transport,routing_cost,avg_transport_per_step,avg_route_distance_per_step,routing_feasible_rate,avg_fill_rate,avg_stockout_rate,avg_bullwhip_cv,total_holding,total_backlog,avg_pipeline,layer_0_backlog,layer_0_cost_per_step,layer_0_fill_rate,layer_0_holding,layer_1_backlog,layer_1_cost_per_step,layer_1_fill_rate,layer_1_holding,layer_2_backlog,layer_2_cost_per_step,layer_2_fill_rate,layer_2_holding,q_next_mean,q_reg,q_tot_mean,reward_mean,reward_std,target_clip_high,target_clip_low,target_mean,target_raw_mean,target_raw_std,target_std,td_loss,weighted_total_cost
MAPPO,92,2760,-151.65455187409597,-5.055151729136532,30,1,,0,,-0.04576667298873265,1.0832122166951497,5.176434384010457,2163.36973058405,2163.36973058405,2163.36973058405,0.0,0.0,64901.09191752151,0.0,0.0,0.0,0.0,1.0,0.7637771312156503,0.23622286878434973,7.820315433959568,23400.59243552589,41500.49948199562,11.920709721560657,16311.1500524639,564.3400023317288,0.7192306342519732,619.0500174879655,25189.349429531725,880.4853650662174,0.667942973256045,1225.2115224547974,0.0,718.5443631861042,1.0,21556.330895583127,,,,,,,,,,,,,64901.09191752151
MAPPO,93,2790,-143.45547924335156,-4.781849308111719,30,1,,0,,-0.058891270061333975,7.336483748753865,5.5656135665045845,2057.0882108458577,2057.0882108458577,2057.0882108458577,0.0,0.0,61712.646325375725,0.0,0.0,0.0,0.0,1.0,0.7906512104913027,0.20934878950869729,4.079939472298162,22998.75770196808,38713.88862340765,12.994105451813699,7748.572446394414,337.94766428419615,0.8107316173879345,2389.85748213147,30813.681766974318,1161.5217230399828,0.6559631288050635,4031.969924225165,151.63441003892171,557.6188235216788,0.9849936020711028,16576.93029561144,,,,,,,,,,,,,61712.646325375725
MAPPO,94,2820,-212.94104159925834,-7.098034719975278,30,1,,0,,-0.054909042765696844,6.085379966100057,5.663804614102399,3036.3919711733315,3036.3919711733315,3036.3919711733315,0.0,0.0,91091.75913519994,0.0,0.0,0.0,0.0,1.0,0.7002092129832893,0.2997907870167107,4.8894143630495925,23922.802672705187,67168.95646249475,12.1463258728974,19247.18744711191,653.3972198716405,0.644365938380253,354.7291490373032,47921.769015382844,1677.1334362848906,0.5971670260960464,2392.2340731638783,0.0,705.8613150168004,1.0,21175.839450504012,,,,,,,,,,,,,91091.75913519994
MAPPO,95,2850,-142.50177061023817,-4.750059020341272,30,1,,0,,-0.05832964032888412,1.7998894611994425,5.714655102623834,2007.9234076225925,2007.9234076225925,2007.9234076225925,0.0,0.0,60237.70222867778,0.0,0.0,0.0,0.0,1.0,0.7723091791620459,0.2276908208379541,4.068621398952482,20791.644109509227,39446.05811916855,12.290854220878892,16784.011962329827,577.5894205479923,0.7260868546757712,543.6706541099412,22451.859007329567,795.4055366458092,0.6823423176897171,1410.3070920447117,210.18714950916018,634.9284504287914,0.9860807973265675,18837.66636335458,,,,,,,,,,,,,60237.70222867778
MAPPO,96,2880,-147.97094257598147,-4.932364752532716,30,1,,0,,-0.07339487050970396,1.284345813592275,5.63589568314729,2106.040741338468,2106.040741338468,2106.040741338468,0.0,0.0,63181.222240154035,0.0,0.0,0.0,0.0,1.0,0.7698156868021223,0.2301843131978777,4.058296615356664,22978.28783980008,40202.93440035396,12.027380662704608,14211.505702979211,520.9891423546317,0.7665482646877853,1418.1685676597363,25725.219287196494,970.2283166713393,0.6481233075274937,3381.6302129436845,266.20941017825226,614.8232823124971,0.9880516287038662,18178.48905919666,,,,,,,,,,,,,63181.222240154035
MAPPO,97,2910,-168.22115314443198,-5.607371771481066,30,1,,0,,-0.05569585586587588,1.3815880477428437,5.644023310696638,2351.1342309409038,2351.1342309409038,2351.1342309409038,0.0,0.0,70534.02692822712,0.0,0.0,0.0,0.0,1.0,0.7101134304469163,0.2898865695530837,5.691127736801828,20714.956434743002,49819.07049348412,10.734797443755266,15602.147059721476,525.2954248765101,0.6754507687201483,156.7156865738256,34216.92343376266,1170.4727868213465,0.5717533820028625,897.2601708777372,0.0,655.3660192430478,1.0,19660.980577291437,,,,,,,,,,,,,70534.02692822712
MAPPO,98,2940,-175.30693996417438,-5.8435646654724795,30,1,,0,,-0.04059709459543228,1.682815424601237,5.806493232868336,2462.7063905205828,2462.7063905205828,2462.7063905205828,0.0,0.0,73881.19171561749,0.0,0.0,0.0,0.0,1.0,0.7054216376441088,0.2945783623558912,5.748382483364911,21183.288456361664,52697.90325925583,10.622790251139342,17407.364656850317,595.5273180822363,0.654678744076072,458.45488561677195,35265.411183271935,1200.4116339107954,0.5836409225768096,746.9378340519281,25.12741913359044,666.7674385275517,0.9956009420284331,19977.89573669296,,,,,,,,,,,,,73881.19171561749
MAPPO,99,2970,-170.80963813378807,-5.693654604459602,30,1,,0,,-0.0831231914460659,3.1491545756657917,5.522282393773396,2392.2094324337536,2392.2094324337536,2392.2094324337536,0.0,0.0,71766.28297301261,0.0,0.0,0.0,0.0,1.0,0.7075734367202553,0.2924265632797447,5.455300725141499,19095.320164747536,52670.962808265074,10.832638309964782,14976.857960599555,555.8381315822024,0.7150454820702826,1698.2859868665169,37694.10484766552,1269.6113296287867,0.5430752799691981,394.2350411980784,0.0,566.7599712227649,1.0,17002.799136682945,,,,,,,,,,,,,71766.28297301261
MAPPO,100,3000,-134.2328655335653,-4.4744288511188435,30,1,,0,,-0.08103855227430662,3.365100558598836,5.704587174344946,1879.7367724190945,1879.7367724190945,1879.7367724190945,0.0,0.0,56392.10317257283,0.0,0.0,0.0,0.0,1.0,0.7583800589404055,0.2416199410595945,6.0834750394261725,18887.187393463377,37504.915779109455,11.114062192906147,16116.10430655111,578.8713025133826,0.714200275499293,1250.0347688503693,21349.820930811922,763.2673569562097,0.6469175359652574,1548.199777874369,38.99054174642903,537.5981129495024,0.9954355331893492,16088.95284673864,,,,,,,,,,,,,56392.10317257283
MAPPO,101,3030,-160.83222975463656,-5.361074325154552,30,1,,0,,-0.0911069189508756,8.989673201243082,5.752805846708792,2342.5118923870737,2342.5118923870737,2342.5118923870737,0.0,0.0,70275.3567716122,0.0,0.0,0.0,0.0,1.0,0.7827540935785159,0.21724590642148411,5.1712192077660655,24311.394007388495,45963.96276422371,12.1303354211836,11950.276330657616,423.42339247367187,0.7928342317821964,752.4254435525401,34013.68643356609,1194.6489601931114,0.6583925145307755,1825.7823722272583,0.0,724.4395397202896,1.0,21733.18619160869,,,,,,,,,,,,,70275.3567716122
MAPPO,102,3060,-178.54716454170594,-5.951572151390198,30,1,,0,,-0.02396407996614774,2.3318381468454996,5.754376301942047,2563.2189696566625,2563.2189696566625,2563.2189696566625,0.0,0.0,76896.56908969987,0.0,0.0,0.0,0.0,1.0,0.7376682729738797,0.2623317270261203,6.145745754006022,21614.247149300314,55282.32194039955,11.362180699223712,11759.389738392802,429.6728772619023,0.7460058281759451,1130.7965794642662,43468.782503014605,1521.6686627357033,0.5946891144817169,2181.2773790564925,54.1496989921562,611.8774296590568,0.9950458899684406,18302.173190779547,,,,,,,,,,,,,76896.56908969987
MAPPO,103,3090,-175.14610016934535,-5.838203338978178,30,1,,0,,-0.05765969306230545,2.5704055468241376,5.234054834754379,2523.021090898991,2523.021090898991,2523.021090898991,0.0,0.0,75690.63272696974,0.0,0.0,0.0,0.0,1.0,0.7386482048758498,0.2613517951241502,6.248029147597633,20087.397361105686,55603.23536586405,11.37095872771392,15822.605934423367,580.4602637521497,0.7584056661930068,1591.2019781411227,39780.629431440684,1344.533082661692,0.5815252344608806,555.3630484100804,0.0,598.0277444851492,1.0,17940.832334554478,,,,,,,,,,,,,75690.63272696974
MAPPO,104,3120,-148.44437265585583,-4.948145755195195,30,1,,0,,-0.06369512851039569,11.67273826599121,5.535822711609029,2082.03894922658,2082.03894922658,2082.03894922658,0.0,0.0,62461.16847679739,0.0,0.0,0.0,0.0,1.0,0.7479251554299958,0.2520748445700042,5.367856801128514,24289.577495421323,38171.59098137607,12.154894678467018,10360.28271487012,361.19034288311644,0.726024148117229,475.4275716233729,27811.308266505952,957.9524743162486,0.6320200469722964,927.2659629815072,0.0,762.8961320272149,1.0,22886.883960816445,,,,,,,,,,,,,62461.16847679739
MAPPO,105,3150,-182.82728093252422,-6.094242697750807,30,1,,0,,-0.06407885079582533,2.5183440407117206,5.742362211368702,2592.4555231551917,2592.4555231551917,2592.4555231551917,0.0,0.0,77773.66569465575,0.0,0.0,0.0,0.0,1.0,0.7188760154576832,0.2811239845423168,5.750130536750973,19764.48383888179,58009.18185577395,11.229371255053554,24418.32341924078,840.4921519662568,0.6534257152328536,796.4411397469244,33511.87264000589,1234.610190317383,0.6134869199923396,3526.433069515602,78.98579652729603,517.3531808715519,0.9882697575625164,15441.60962961926,,,,,,,,,,,,,77773.66569465575
MAPPO,106,3180,-133.42411718578504,-4.447470572859501,30,1,,0,,-0.06463185548782349,2.214110851287842,5.736326219417432,1881.4723973290752,1881.4723973290752,1881.4723973290752,0.0,0.0,56444.17191987226,0.0,0.0,0.0,0.0,1.0,0.7713524215436185,0.2286475784563815,5.156441721148321,20018.283575014833,36425.88834485742,11.273235090969044,14467.578364511724,528.8368162005211,0.7446308031764731,1397.5261215039075,21958.309980345697,814.6966342330296,0.6551842087831066,2482.5890466451947,0.0,537.9389468955243,1.0,16138.168406865729,,,,,,,,,,,,,56444.17191987226
MAPPO,107,3210,-167.01199442683952,-5.567066480894651,30,1,,0,,-0.07077203691005707,3.0795100132624307,5.764842848424558,2398.6375472598215,2398.6375472598215,2398.6375472598215,0.0,0.0,71959.12641779464,0.0,0.0,0.0,0.0,1.0,0.7462447984758842,0.2537552015241158,4.742707205402041,21465.283596903897,50493.84282089074,10.939728007847064,15182.171416996316,531.2298407553918,0.7098121897066837,754.7238056654376,35311.67140389443,1249.0112820559013,0.635011619862793,2158.6670577826135,0.0,618.3964244485283,1.0,18551.892733455847,,,,,,,,,,,,,71959.12641779464
MAPPO,108,3240,-179.53103156504665,-5.984367718834888,30,1,,0,,-0.058779765665531156,10.658560927708944,5.762507058956006,2554.699016786918,2554.699016786918,2554.699016786918,0.0,0.0,76640.97050360755,0.0,0.0,0.0,0.0,1.0,0.7332941145014701,0.2667058854985299,5.034909228771856,20634.609605606536,56006.36089800101,12.087119828890915,7303.29022986569,279.6573435495863,0.8231371082544149,1086.4300766218978,48703.07066813532,1652.618148746834,0.5452446098285346,875.473794269702,0.0,622.4235244904979,1.0,18672.70573471494,,,,,,,,,,,,,76640.97050360755
MAPPO,109,3270,-164.63208939922475,-5.487736313307492,30,1,,0,,-0.026694823304812113,5.211934979756673,5.596371721338343,2294.366296628858,2294.366296628858,2294.366296628858,0.0,0.0,68830.98889886573,0.0,0.0,0.0,0.0,1.0,0.7140267135596503,0.2859732864403497,5.371258063988573,20490.071665910975,48340.91723295475,11.015320343367936,12016.020602173945,414.97869342995307,0.6524576641566308,433.340200724648,36324.896630780815,1234.8815392985427,0.606816925066148,721.5495481754668,0.0,644.506063900362,1.0,19335.18191701086,,,,,,,,,,,,,68830.98889886573
MAPPO,110,3300,-158.71774019677574,-5.290591339892525,30,1,,0,,-0.06348784031967322,1.3681517124176026,5.566155195236207,2260.526645531676,2260.526645531676,2260.526645531676,0.0,0.0,67815.79936595028,0.0,0.0,0.0,0.0,1.0,0.7484171416466486,0.25158285835335137,4.581623824306609,23204.929627559464,44610.869738390815,11.553635729808484,11276.912189491337,385.92943064405944,0.7168859719066247,300.9707298304455,33333.957548899474,1140.2647569305116,0.6339768869313582,873.985159015871,0.0,734.3324579571051,1.0,22029.973738713154,,,,,,,,,,,,,67815.79936595028
MAPPO,111,3330,-195.24256413821527,-6.5080854712738425,30,1,,0,,-0.029436471809943517,7.524847459793091,5.866537849991409,2738.515356806177,2738.515356806177,2738.515356806177,0.0,0.0,82155.4607041853,0.0,0.0,0.0,0.0,1.0,0.6808110320647338,0.3191889679352662,4.756762929827207,18422.066085997034,63733.394618188264,10.530947877872041,10671.662828666065,376.5627923851584,0.7122734702828964,625.2209428886878,52330.095339422194,1793.519134593786,0.5122135898532633,1475.478698391391,731.6364501000154,568.4334298272323,0.9740495656379612,16321.366444716954,,,,,,,,,,,,,82155.4607041853
MAPPO,112,3360,-171.2246239582355,-5.707487465274516,30,1,,0,,-0.07725083405772845,2.608033315340678,5.932153124279447,2411.505419672429,2411.505419672429,2411.505419672429,0.0,0.0,72345.16259017287,0.0,0.0,0.0,0.0,1.0,0.7162703661306884,0.2837296338693116,5.626832231242917,18345.365660452386,53999.79692972049,10.792227183932935,12438.761907567528,424.1671958918902,0.7012937913060554,286.2539691891766,41482.028135749424,1425.623323293956,0.5728982494141851,1286.6715630692584,79.00688640353057,561.7149004865828,0.9882617158367802,16772.440128193954,,,,,,,,,,,,,72345.16259017287
MAPPO,113,3390,-227.2835704786926,-7.5761190159564205,30,1,,0,,-0.06070581550399463,10.568762715657552,5.832636630976641,3181.939310638093,3181.939310638093,3181.939310638093,0.0,0.0,95458.17931914279,0.0,0.0,0.0,0.0,1.0,0.6411717510494802,0.3588282489505198,5.636189888569078,19587.55851422189,75870.6208049209,10.509156730500267,12587.951378440492,428.1978390417996,0.6757447255700427,257.9837928134972,63282.66942648039,2143.948210721529,0.45703005496794263,1035.7768951654782,0.0,609.7932608747639,1.0,18293.797826242917,,,,,,,,,,,,,95458.17931914279
MAPPO,114,3420,-165.02497125162512,-5.500832375054171,30,1,,0,,-0.019737504422664642,21.694717280069987,5.500656698368215,2386.1097358372476,2386.1097358372476,2386.1097358372476,0.0,0.0,71583.29207511742,0.0,0.0,0.0,0.0,1.0,0.7630322142973215,0.2369677857026785,5.436375311088432,22359.63324269125,49223.658832426176,11.713051076568588,14904.591861910243,524.9929716404553,0.7497468924998661,845.1972873034147,34319.06697051593,1181.2893291569128,0.6389706906412512,1119.612904191456,0.0,679.8274350398792,1.0,20394.823051196377,,,,,,,,,,,,,71583.29207511742
MAPPO,115,3450,-187.85301784382446,-6.2617672614608155,30,1,,0,,-0.07462152168154716,8.089122581481934,4.942009646804245,2627.7202250811138,2627.7202250811138,2627.7202250811138,0.0,0.0,78831.6067524334,0.0,0.0,0.0,0.0,1.0,0.6921472631700617,0.3078527368299383,3.8925241156730426,21199.90600532101,57631.7007471124,11.073587830218532,17424.7496538142,610.2666512806312,0.6753431658027789,883.2498846047333,40206.95109329821,1380.9557353300395,0.5502502082376197,1221.720966602976,0.0,636.4978384704433,1.0,19094.9351541133,,,,,,,,,,,,,78831.6067524334
MAPPO,116,3480,-152.5219383273858,-5.08406461091286,30,1,,0,,-0.04756543052693208,6.638931846618652,5.192659081353083,2175.6789595407163,2175.6789595407163,2175.6789595407163,0.0,0.0,65270.36878622149,0.0,0.0,0.0,0.0,1.0,0.7692620799549028,0.2307379200450972,5.328844427180436,25183.898035725233,40086.47075049625,12.400019264492531,9018.090819451982,339.77070308675474,0.773539890398235,1175.0302731506604,31068.37993104427,1115.9802685493205,0.6415368155063288,2411.0281254353463,0.0,719.927987904641,1.0,21597.83963713923,,,,,,,,,,,,,65270.36878622149
MAPPO,117,3510,-163.43912210227717,-5.4479707367425725,30,1,,0,,-0.08645644634962082,4.61427317460378,5.242034702830844,2277.957399440609,2277.957399440609,2277.957399440609,0.0,0.0,68338.72198321827,0.0,0.0,0.0,0.0,1.0,0.7234407349254485,0.27655926507455153,3.141202810663147,20751.043224363784,47587.67875885448,11.43527775881783,13622.029618155751,459.39020525136675,0.6907370953553827,159.67653938525132,33877.7833337725,1157.1353034834074,0.5973959239722431,836.2757707297179,87.8658069262284,661.4318907058349,0.9929403134333048,19755.09091424882,,,,,,,,,,,,,68338.72198321827
MAPPO,118,3540,-182.42680614758333,-6.080893538252778,30,1,,0,,-0.04218141436576843,6.818842124938965,5.716325930312828,2572.7807574128924,2572.7807574128924,2572.7807574128924,0.0,0.0,77183.42272238678,0.0,0.0,0.0,0.0,1.0,0.7138756555329915,0.2861243444670085,6.71561937417431,23126.801078873395,54056.62164351338,11.819653734758136,16306.570864824302,550.0698162144133,0.6722872637303696,195.52362160809986,37750.050778689096,1312.4403818553822,0.6010920311259761,1623.1606769723658,0.0,710.2705593430976,1.0,21308.116780292927,,,,,,,,,,,,,77183.42272238678
MAPPO,119,3570,-203.5579528200884,-6.785265094002947,30,1,,0,,-0.08866179113586743,10.18911631902059,5.49388837284512,2883.3442994129578,2883.3442994129578,2883.3442994129578,0.0,0.0,86500.32898238873,0.0,0.0,0.0,0.0,1.0,0.6810180330638703,0.3189819669361297,5.991036395097833,21516.398838384343,64983.93014400439,10.800366002248161,17892.79300561979,601.735244694213,0.6310344333239246,159.26433520659668,47091.137138384605,1601.537662825222,0.560873087321251,954.992746372051,0.0,680.071391893523,1.0,20402.14175680569,,,,,,,,,,,,,86500.32898238873
MAPPO,120,3600,-178.4265756786997,-5.947552522623323,30,1,,0,,-0.017186317096153893,10.295032993952434,5.308427687927529,2545.68733794374,2545.68733794374,2545.68733794374,0.0,0.0,76370.62013831221,0.0,0.0,0.0,0.0,1.0,0.7349683093960029,0.2650316906039971,4.945911618794891,23102.676163613414,53267.9439746988,11.552870114464133,21795.15392663251,748.6735078503336,0.6813578388421702,665.0513088774991,31472.790048066297,1129.5921580663203,0.6302423239414902,2414.9746939233137,0.0,667.4216720270869,1.0,20022.650160812605,,,,,,,,,,,,,76370.62013831221
MAPPO,121,3630,-172.3132117149666,-5.74377372383222,30,1,,0,,-0.02868177816271782,4.057672278086344,5.640419686282123,2462.219710765101,2462.219710765101,2462.219710765101,0.0,0.0,73866.59132295303,0.0,0.0,0.0,0.0,1.0,0.7422003159794047,0.2577996840205953,5.4788234684069055,25174.31158649795,48692.27973645508,12.04397142040536,22327.63392795647,776.2059523536209,0.691545896464087,958.5446426521556,26364.64580849862,973.0029239258303,0.6459583744244533,2825.441909276286,0.0,713.0108344856503,1.0,21390.32503456951,,,,,,,,,,,,,73866.59132295303
MAPPO,122,3660,-151.19832516819292,-5.039944172273097,30,1,,0,,-0.029584736128648124,3.2579296668370565,5.639116198928268,2132.5076917104616,2132.5076917104616,2132.5076917104616,0.0,0.0,63975.23075131385,0.0,0.0,0.0,0.0,1.0,0.7538554988921483,0.2461445011078517,5.300658179363201,24713.368736648474,39261.86201466538,12.055391882059011,16286.46746970025,567.2429986533444,0.720768651411025,730.8224899000816,22975.39454496513,834.7680629569688,0.6507565219148732,2067.6473437439363,0.0,730.4966301001489,1.0,21914.898903004465,,,,,,,,,,,,,63975.23075131385
MAPPO,123,3690,-194.37715441740954,-6.479238480580318,30,1,,0,,-0.04588589171568553,11.405680616696676,5.8693446689181865,2699.142889666965,2699.142889666965,2699.142889666965,0.0,0.0,80974.28669000894,0.0,0.0,0.0,0.0,1.0,0.65899051575217,0.34100948424782995,7.488343178676505,17288.393270709286,63685.89341929965,10.10133846240927,15098.397861623154,511.47323829436243,0.6197635127206398,245.79928720771846,48587.49555767648,1636.4283526691297,0.5034920697635393,505.3550223974168,0.0,551.2412987034718,1.0,16537.238961104154,,,,,,,,,,,,,80974.28669000894
MAPPO,124,3720,-192.69881292940016,-6.423293764313339,30,1,,0,,-0.04300571754574776,5.093592794736226,5.860466139404862,2698.9893029242544,2698.9893029242544,2698.9893029242544,0.0,0.0,80969.67908772764,0.0,0.0,0.0,0.0,1.0,0.6819805933806117,0.3180194066193883,5.5650934005744785,19132.871118619707,61836.80796910793,10.60113791807524,20142.79765572174,683.5021180320772,0.6320691009064787,362.2658852405781,41694.010313386214,1451.4884719837326,0.5504586769870053,1850.6438461257653,0.0,563.9987129084456,1.0,16919.961387253366,,,,,,,,,,,,,80969.67908772764
MAPPO,125,3750,-205.97848283235146,-6.865949427745049,30,1,,0,,-0.06347003976504008,5.006843956311544,5.7699912459762,2890.175986190212,2890.175986190212,2890.175986190212,0.0,0.0,86705.27958570636,0.0,0.0,0.0,0.0,1.0,0.6695215566835149,0.3304784433164851,5.077859225674224,19552.887931104233,67152.39165460214,10.352811358130989,19207.807888821637,653.5470172809617,0.6392275881527798,398.60262960721343,47944.58376578048,1620.5607566669871,0.5207678439584804,672.2389342291327,0.0,616.0682122422628,1.0,18482.046367267885,,,,,,,,,,,,,86705.27958570636
MAPPO,126,3780,-187.9265260625893,-6.264217535419643,30,1,,0,,-0.03713536411523819,3.227324358622233,5.651147722314905,2663.96803289626,2663.96803289626,2663.96803289626,0.0,0.0,79919.0409868878,0.0,0.0,0.0,0.0,1.0,0.7074938012992772,0.2925061987007228,6.738775353279347,23856.05652853621,56062.984458351595,11.271210646029585,18254.20726311782,656.9314339163476,0.6986925551101164,1453.735754372607,37744.50246253578,1282.4911343879692,0.5713050092045137,730.2315691032993,64.27473269800072,724.5454645919434,0.9915976174065954,21672.0892050603,,,,,,,,,,,,,79919.0409868878
MAPPO,127,3810,-210.71932806820925,-7.023977602273642,30,1,,0,,-0.033940760791301726,2.7922948280970257,5.3666642047740805,3023.2501691440407,3023.2501691440407,3023.2501691440407,0.0,0.0,90697.50507432122,0.0,0.0,0.0,0.0,1.0,0.7010093608057786,0.2989906391942214,4.508191260890125,23235.766299512627,67461.73877480859,11.340588898065432,22622.245308300884,785.3331248133726,0.6659486696732161,937.7484361002937,44839.4934665077,1555.737585040652,0.5763544199696254,1832.6340847118563,0.0,682.1794592900161,1.0,20465.38377870048,,,,,,,,,,,,,90697.50507432122
MAPPO,128,3840,-159.0177988900545,-5.30059329633515,30,1,,0,,-0.0852686658501625,4.224735490481058,5.408313208156162,2285.36017619657,2285.36017619657,2285.36017619657,0.0,0.0,68560.8052858971,0.0,0.0,0.0,0.0,1.0,0.7583668174706076,0.24163318252939237,4.743003491914609,24082.731389321816,44478.07389657528,11.49824747429096,18369.427647576245,641.7190065589442,0.705531782777006,882.1425491920813,26108.64624899903,1036.2052157900557,0.6610810582553598,4977.510224702645,0.0,607.4359538475696,1.0,18223.07861542709,,,,,,,,,,,,,68560.8052858971
MAPPO,129,3870,-134.8403711234489,-4.4946790374482966,30,1,,0,,-0.04260043526689212,3.0905194600423176,5.604933399624295,1917.570117881907,1917.570117881907,1917.570117881907,0.0,0.0,57527.10353645721,0.0,0.0,0.0,0.0,1.0,0.7802536176182432,0.2197463823817568,7.287879903564298,22358.81267200433,35168.29086445288,11.632808548590445,16661.08812218997,577.9261387639986,0.7249379179853831,676.6960407299902,18507.202742262907,716.6414611291547,0.698931136712012,2992.041091611732,0.0,623.0025179887537,1.0,18690.07553966261,,,,,,,,,,,,,57527.10353645721
MAPPO,130,3900,-169.94390411591817,-5.664796803863939,30,1,,0,,-0.05331757018963496,3.3547558625539144,5.204069128301408,2346.2245432557447,2346.2245432557447,2346.2245432557447,0.0,0.0,70386.73629767234,0.0,0.0,0.0,0.0,1.0,0.6986759923184221,0.30132400768157785,4.131869510203373,21562.538370142876,48824.197927529465,11.05634540748581,18413.108921217692,626.060396498564,0.6375464546382956,368.70297373922926,30411.08900631178,1047.2549481557858,0.5889454397052409,1006.5594383617944,0.0,672.909198601395,1.0,20187.27595804185,,,,,,,,,,,,,70386.73629767234
MAPPO,131,3930,-183.42613944083968,-6.1142046480279895,30,1,,0,,-0.02351933146516482,2.6846453110376993,5.383795295821297,2573.096457301538,2573.096457301538,2573.096457301538,0.0,0.0,77192.89371904614,0.0,0.0,0.0,0.0,1.0,0.7047059322589123,0.2952940677410877,4.816691174847915,23062.031262438613,54130.86245660753,11.637560531001792,22226.111165062073,758.760496224981,0.6405654439558066,536.7037216873573,31904.751291545454,1088.1899581634757,0.6026850987577316,740.9474533588148,0.0,726.1460029130812,1.0,21784.380087392437,,,,,,,,,,,,,77192.89371904614
MAPPO,132,3960,-157.02624076931437,-5.234208025643812,30,1,,0,,-0.0818728764851888,3.3055288116137187,5.441056236955854,2214.907568434873,2214.907568434873,2214.907568434873,0.0,0.0,66447.2270530462,0.0,0.0,0.0,0.0,1.0,0.7387433547838844,0.2612566452161156,6.7186434694158415,23302.326229926504,43144.90082311969,11.276975959561623,13511.504058132443,473.77795813921966,0.6897206567637434,701.8346860441462,29633.396764987247,1030.6866804137571,0.6364179787838394,1287.2036474254674,0.0,710.4429298818962,1.0,21313.287896456888,,,,,,,,,,,,,66447.2270530462
MAPPO,133,3990,-178.36034354105527,-5.945344784701843,30,1,,0,,-0.047833769520123796,9.923666429519653,5.571983037171539,2519.2276343286608,2519.2276343286608,2519.2276343286608,0.0,0.0,75576.82902985983,0.0,0.0,0.0,0.0,1.0,0.7213682991112842,0.2786317008887158,4.566670997769093,21767.696646290624,53809.1323835692,11.398205593706559,17475.53918711753,597.6906305385569,0.6948173538347627,455.17972903917826,36333.59319645168,1252.6398221123711,0.5853331255498962,1245.6014669194533,0.0,668.8971816777333,1.0,20066.915450332,,,,,,,,,,,,,75576.82902985983
MAPPO,134,4020,-175.7305003230704,-5.857683344102346,30,1,,0,,-0.07307042839626471,6.963994757334391,5.625577938115155,2542.69232394415,2542.69232394415,2542.69232394415,0.0,0.0,76280.76971832449,0.0,0.0,0.0,0.0,1.0,0.7568815142687655,0.2431184857312345,5.730830928742628,25394.8656074297,50885.904110894786,12.114792907780124,16988.842081436276,601.3929813971679,0.746565447263556,1052.9473604787597,33897.06202945851,1188.395918159334,0.6398450958476458,1754.8155153215139,0.0,752.9034243876474,1.0,22587.102731629424,,,,,,,,,,,,,76280.76971832449
MAPPO,135,4050,-188.45892449981042,-6.281964149993681,30,1,,0,,-0.06483283539613088,2.2956154028574627,5.564071275128258,2714.976839213751,2714.976839213751,2714.976839213751,0.0,0.0,81449.30517641254,0.0,0.0,0.0,0.0,1.0,0.7262120663315591,0.2737879336684409,4.7582311170532865,22140.804186219397,59308.50099019314,10.82156120098883,17244.442701543358,610.6530089574826,0.6841583244331962,1075.1475671811188,42058.26426397708,1486.9345112996175,0.6035813941073015,2549.7710750114506,5.7940246727074864,617.3893189566512,0.9990166285348426,18515.885544026827,,,,,,,,,,,,,81449.30517641254
MAPPO,136,4080,-147.75974771197775,-4.925324923732592,30,1,,0,,-0.11270629366238911,1.9257960637410483,5.829454067018299,2054.903152901783,2054.903152901783,2054.903152901783,0.0,0.0,61647.09458705349,0.0,0.0,0.0,0.0,1.0,0.7340478115686797,0.2659521884313203,7.182277897334739,23142.186038204458,38504.90854884904,11.217168641987598,18178.33429294646,619.5259685753982,0.6466741519765133,407.44476431548526,20326.574255902575,728.8319563333753,0.6598512030391614,1538.3844340986846,0.0,706.5452279930097,1.0,21196.35683979029,,,,,,,,,,,,,61647.09458705349
MAPPO,137,4110,-185.24306761861965,-6.174768920620655,30,1,,0,,-0.11111674904823303,1.1450029532114665,5.756343198705602,2603.3993985259945,2603.3993985259945,2603.3993985259945,0.0,0.0,78101.98195577983,0.0,0.0,0.0,0.0,1.0,0.7049140579793112,0.29508594202068883,4.947786470749737,22490.49221663218,55611.48973914765,11.446829691065973,18842.5630349314,652.6139126636177,0.6935310569134807,735.8543449771323,36757.97821649808,1255.388364677896,0.5622428432939583,903.6727238388075,10.948487718167382,695.3971211844803,0.9981207539103729,20850.96514781624,,,,,,,,,,,,,78101.98195577983
MAPPO,138,4140,-193.38452276310818,-6.446150758770273,30,1,,0,,-0.01658259133497874,11.433092339833577,5.650791138631325,2702.925691054692,2702.925691054692,2702.925691054692,0.0,0.0,81087.77073164076,0.0,0.0,0.0,0.0,1.0,0.6901056393625762,0.3098943606374238,5.99913756392098,22365.625369432997,58722.14536220777,11.500201446806981,22190.192365149476,752.1307717844212,0.6440002407270964,373.7307883831606,36531.952997058295,1254.8546199229047,0.569343261164126,1113.68560062884,0.0,695.9402993473664,1.0,20878.20898042099,,,,,,,,,,,,,81087.77073164076
